line	prepositional	ли́нии	línii	ли́ниях	línijax				
movie		singular		plural					
movie	nominative	фи́льм	fílʹm	фи́льмы	fílʹmy				
movie	genitive	фи́льма	fílʹma	фи́льмов	fílʹmov				
movie	dative	фи́льму	fílʹmu	фи́льмам	fílʹmam				
movie	accusative	фи́льм	fílʹm	фи́льмы	fílʹmy				
movie	instrumental	фи́льмом	fílʹmom	фи́льмами	fílʹmami				
movie	prepositional	фи́льме	fílʹme	фи́льмах	fílʹmax				
writer		singular		plural					
writer	nominative	писа́тель	pisátelʹ	писа́тели	pisáteli				
writer	genitive	писа́теля	pisátelja	писа́телей	pisátelej				
writer	dative	писа́телю	pisátelju	писа́телям	pisáteljam				
writer	accusative	писа́теля	pisátelja	писа́телей	pisátelej				
writer	instrumental	писа́телем	pisátelem	писа́телями	pisáteljami				
writer	prepositional	писа́теле	pisátele	писа́телях	pisáteljax				
hero		singular		plural					
hero	nominative	геро́й	gerój	геро́и	gerói				
hero	genitive	геро́я	gerója	геро́ев	gerójev				
hero	dative	геро́ю	geróju	геро́ям	gerójam				
hero	accusative	геро́я	gerója	геро́ев	gerójev				
hero	instrumental	геро́ем	gerójem	геро́ями	gerójami				
hero	prepositional	геро́е	geróje	геро́ях	gerójax				
comment		singular		plural					
comment	nominative	коммента́рий	kommentárij	коммента́рии	kommentárii				
comment	genitive	коммента́рия	kommentárija	коммента́риев	kommentárijev				
comment	dative	коммента́рию	kommentáriju	коммента́риям	kommentárijam				
comment	accusative	коммента́рий	kommentárij	коммента́рии	kommentárii				
comment	instrumental	коммента́рием	kommentárijem	коммента́риями	kommentárijami				
comment	prepositional	коммента́рии	kommentárii	коммента́риях	kommentárijax				
building		singular		plural					
building	nominative	зда́ние	zdánije	зда́ния	zdánija				
building	genitive	зда́ния	zdánija	зда́ний	zdánij				
building	dative	зда́нию	zdániju	зда́ниям	zdánijam				
building	accusative	зда́ние	zdánije	зда́ния	zdánija				
building	instrumental	зда́нием	zdánijem	зда́ниями	zdánijami				
building	prepositional	зда́нии	zdánii	зда́ниях	zdánijax				
bone		singular		plural					
bone	nominative	ко́сть	kóstʹ	ко́сти	kósti				
bone	genitive	ко́сти	kósti	косте́й	kostéj				
bone	dative	ко́сти	kósti	костя́м	kostjám				
bone	accusative	ко́сть	kóstʹ	ко́сти	kósti				
bone	instrumental	ко́стью	kóstʹju	костя́ми, костьми́△*, 	kostjámi, kostʹmí△*				
bone	prepositional	ко́сти	kósti	костя́х	kostjáx				
bone	locative	кости́	kostí						
mouse		singular		plural					
mouse	nominative	мы́шь	mýšʹ	мы́ши	mýši				
mouse	genitive	мы́ши	mýši	мыше́й	myšéj				
mouse	dative	мы́ши	mýši	мыша́м	myšám				
mouse	accusative	мы́шь	mýšʹ	мыше́й	myšéj				
mouse	instrumental	мы́шью	mýšʹju	мыша́ми	myšámi				
mouse	prepositional	мы́ши	mýši	мыша́х	myšáx				
