watch	1st singular (я)			наблюда́ю	nabljudáju		бу́ду наблюда́ть	búdu nabljudátʹ	
watch	2nd singular (ты)			наблюда́ешь	nabljudáješʹ		бу́дешь наблюда́ть	búdešʹ nabljudátʹ	
watch	3rd singular (он/она́/оно́)			наблюда́ет	nabljudájet		бу́дет наблюда́ть	búdet nabljudátʹ	
watch	1st plural (мы)			наблюда́ем	nabljudájem		бу́дем наблюда́ть	búdem nabljudátʹ	
watch	2nd plural (вы)			наблюда́ете	nabljudájete		бу́дете наблюда́ть	búdete nabljudátʹ	
watch	3rd plural (они́)			наблюда́ют	nabljudájut		бу́дут наблюда́ть	búdut nabljudátʹ	
watch	imperative			singular			plural		
watch				наблюда́й	nabljudáj		наблюда́йте	nabljudájte	
watch	past tense			singular			plural(мы/вы/они́)		
watch	masculine (я/ты/он)			наблюда́л	nabljudál		наблюда́ли	nabljudáli	
watch	feminine (я/ты/она́)			наблюда́ла	nabljudála		наблюда́ли	nabljudáli	
watch	neuter (оно́)			наблюда́ло	nabljudálo		наблюда́ли	nabljudáli	
work	imperfective aspect			imperfective aspect			imperfective aspect		
work	infinitive			рабо́тать	rabótatʹ		рабо́тать	rabótatʹ	
work	participles			present tense			past tense		
work	active			рабо́тающий	rabótajuščij		рабо́тавший	rabótavšij	
work	passive			—			—		
work	adverbial			рабо́тая	rabótaja		рабо́тав,рабо́тавшиši	rabótav	rabótavši
work				present tense			future tense		
work	1st singular (я)			рабо́таю	rabótaju		бу́ду рабо́тать	búdu rabótatʹ	
work	2nd singular (ты)			рабо́таешь	rabótaješʹ		бу́дешь рабо́тать	búdešʹ rabótatʹ	
work	3rd singular (он/она́/оно́)			рабо́тает	rabótajet		бу́дет рабо́тать	búdet rabótatʹ	
work	1st plural (мы)			рабо́таем	rabótajem		бу́дем рабо́тать	búdem rabótatʹ	
work	2nd plural (вы)			рабо́таете	rabótajete		бу́дете рабо́тать	búdete rabótatʹ	
work	3rd plural (они́)			рабо́тают	rabótajut		бу́дут рабо́тать	búdut rabótatʹ	
work	imperative			singular			plural		
work				рабо́тай	rabótaj		рабо́тайте	rabótajte	
work	past tense			singular			plural(мы/вы/они́)		
work	masculine (я/ты/он)			рабо́тал	rabótal		рабо́тали	rabótali	
work	feminine (я/ты/она́)			рабо́тала	rabótala		рабо́тали	rabótali	
work	neuter (оно́)			рабо́тало	rabótalo		рабо́тали	rabótali	
