work	finite	indicative	neuter	singular					рабо́тало	rabótalo
work	finite	indicative	neuter	plural					рабо́тали	rabótali
work	finite	imperative		singular	рабо́тай	rabótaj				
work	finite	imperative		plural	рабо́тайте	rabótajte				
give	infinitive				дава́ть	davátʹ				
give	participle		active		даю́щий	dajúščij			дава́вший	davávšij
give	participle		passive		дава́емый	davájemyj			—	
give	participle		adverbial		дава́я	davája			дава́в,дава́вшиši	daváv, davávši
give	finite	indicative	1	singular	даю́	dajú	бу́ду дава́ть	búdu davátʹ		
give	finite	indicative	2	singular	даёшь	dajóšʹ	бу́дешь дава́ть	búdešʹ davátʹ		
give	finite	indicative	3	singular	даёт	dajót	бу́дет дава́ть	búdet davátʹ		
give	finite	indicative	1	plural	даём	dajóm	бу́дем дава́ть	búdem davátʹ		
give	finite	indicative	2	plural	даёте	dajóte	бу́дете дава́ть	búdete davátʹ		
give	finite	indicative	3	plural	даю́т	dajút	бу́дут дава́ть	búdut davátʹ		
give	finite	indicative	masculine	singular					дава́л	davál
give	finite	indicative	masculine	plural					дава́ли	daváli
give	finite	indicative	feminine	singular					дава́ла	davála
give	finite	indicative	feminine	plural					дава́ли	daváli
give	finite	indicative	neuter	singular					дава́ло	daválo
give	finite	indicative	neuter	plural					дава́ли	daváli
give	finite	imperative		singular	дава́й	daváj				
give	finite	imperative		plural	дава́йте	davájte				
eat	infinitive				е́сть	jéstʹ				
eat	participle		active		едя́щий	jedjáščij			е́вший	jévšij
eat	participle		passive		едо́мый*	jedómyj*			е́денный	jédennyj
eat	participle		adverbial		едя́	jedjá			е́в,е́вшиši	jév, jévši
eat	finite	indicative	1	singular	е́м	jém	бу́ду е́сть	búdu jéstʹ		
eat	finite	indicative	2	singular	е́шь	jéšʹ	бу́дешь е́сть	búdešʹ jéstʹ		
eat	finite	indicative	3	singular	е́ст	jést	бу́дет е́сть	búdet jéstʹ		
eat	finite	indicative	1	plural	еди́м	jedím	бу́дем е́сть	búdem jéstʹ		
eat	finite	indicative	2	plural	еди́те	jedíte	бу́дете е́сть	búdete jéstʹ		
eat	finite	indicative	3	plural	едя́т	jedját	бу́дут е́сть	búdut jéstʹ		
eat	finite	indicative	masculine	singular					е́л	jél
eat	finite	indicative	masculine	plural					е́ли	jéli
eat	finite	indicative	feminine	singular					е́ла	jéla
eat	finite	indicative	feminine	plural					е́ли	jéli
eat	finite	indicative	neuter	singular					е́ло	jélo
eat	finite	indicative	neuter	plural					е́ли	jéli
eat	finite	imperative		singular	е́шь	jéšʹ				
eat	finite	imperative		plural	е́шьте	jéšʹte				
live	infinitive				жи́ть	žítʹ				
live	participle		active		живу́щий	živúščij			жи́вший	žívšij
live	participle		passive		—				—	
live	participle		adverbial		живя́,живу́чи	živjá, živúči			жи́в,жи́вшиši	žív, žívši
live	finite	indicative	1	singular	живу́	živú	бу́ду жи́ть	búdu žítʹ		
live	finite	indicative	2	singular	живёшь	živjóšʹ	бу́дешь жи́ть	búdešʹ žítʹ		
live	finite	indicative	3	singular	живёт	živjót	бу́дет жи́ть	búdet žítʹ		
live	finite	indicative	1	plural	живём	živjóm	бу́дем жи́ть	búdem žítʹ		
live	finite	indicative	2	plural	живёте	živjóte	бу́дете жи́ть	búdete žítʹ		
live	finite	indicative	3	plural	живу́т	živút	бу́дут жи́ть	búdut žítʹ		
live	finite	indicative	masculine	singular					жи́л	žíl
live	finite	indicative	masculine	plural					жи́ли	žíli
live	finite	indicative	feminine	singular					жила́	žilá
live	finite	indicative	feminine	plural					жи́ли	žíli
live	finite	indicative	neuter	singular					жи́ло,жило́	žílo, žiló
live	finite	indicative	neuter	plural					жи́ли	žíli
live	finite	imperative		singular	живи́	živí				
live	finite	imperative		plural	живи́те	živíte				
call	infinitive				зва́ть	zvátʹ				
call	participle		active		зову́щий	zovúščij			зва́вший	zvávšij
call	participle		passive		—				зва́нный	zvánnyj
call	participle		adverbial		зовя́	zovjá			зва́в,зва́вшиši	zváv, zvávši
call	finite	indicative	1	singular	зову́	zovú	бу́ду зва́ть	búdu zvátʹ		
call	finite	indicative	2	singular	зовёшь	zovjóšʹ	бу́дешь зва́ть	búdešʹ zvátʹ		
call	finite	indicative	3	singular	зовёт	zovjót	бу́дет зва́ть	búdet zvátʹ		
call	finite	indicative	1	plural	зовём	zovjóm	бу́дем зва́ть	búdem zvátʹ		
call	finite	indicative	2	plural	зовёте	zovjóte	бу́дете зва́ть	búdete zvátʹ		
call	finite	indicative	3	plural	зову́т	zovút	бу́дут зва́ть	búdut zvátʹ		
call	finite	indicative	masculine	singular					зва́л	zvál
call	finite	indicative	masculine	plural					зва́ли	zváli
call	finite	indicative	feminine	singular					звала́	zvalá
call	finite	indicative	feminine	plural					зва́ли	zváli
call	finite	indicative	neuter	singular					зва́ло	zválo
call	finite	indicative	neuter	plural					зва́ли	zváli
call	finite	imperative		singular	зови́	zoví				
call	finite	imperative		plural	зови́те	zovíte				
go	infinitive				идти́	idtí				
go	participle		active		иду́щий	idúščij			ше́дший	šédšij
go	participle		passive		—				—	
go	participle		adverbial		идя́,и́дучи	idjá, íduči			ше́дши	šédši
go	finite	indicative	1	singular	иду́	idú	бу́ду идти́	búdu idtí		
go	finite	indicative	2	singular	идёшь	idjóšʹ	бу́дешь идти́	búdešʹ idtí		
go	finite	indicative	3	singular	идёт	idjót	бу́дет идти́	búdet idtí		
go	finite	indicative	1	plural	идём	idjóm	бу́дем идти́	búdem idtí		
go	finite	indicative	2	plural	идёте	idjóte	бу́дете идти́	búdete idtí		
go	finite	indicative	3	plural	иду́т	idút	бу́дут идти́	búdut idtí		
go	finite	indicative	masculine	singular					шёл	šól
go	finite	indicative	masculine	plural					шли́	šlí
go	finite	indicative	feminine	singular					шла́	šlá
go	finite	indicative	feminine	plural					шли́	šlí
go	finite	indicative	neuter	singular					шло́	šló
go	finite	indicative	neuter	plural					шли́	šlí
go	finite	imperative		singular	иди́	idí				
go	finite	imperative		plural	иди́те	idíte				
write	infinitive				писа́ть	pisátʹ				
write	participle		active		пи́шущий	píšuščij			писа́вший	pisávšij
write	participle		passive		—				пи́санный	písannyj
write	participle		adverbial		пиша́*	pišá*			писа́в,писа́вшиši	pisáv, pisávši
write	finite	indicative	1	singular	пишу́	pišú	бу́ду писа́ть	búdu pisátʹ		
write	finite	indicative	2	singular	пи́шешь	píšešʹ	бу́дешь писа́ть	búdešʹ pisátʹ		
write	finite	indicative	3	singular	пи́шет	píšet	бу́дет писа́ть	búdet pisátʹ		
write	finite	indicative	1	plural	пи́шем	píšem	бу́дем писа́ть	búdem pisátʹ		
write	finite	indicative	2	plural	пи́шете	píšete	бу́дете писа́ть	búdete pisátʹ		
write	finite	indicative	3	plural	пи́шут	píšut	бу́дут писа́ть	búdut pisátʹ		
write	finite	indicative	masculine	singular					писа́л	pisál
write	finite	indicative	masculine	plural					писа́ли	pisáli
write	finite	indicative	feminine	singular					писа́ла	pisála
write	finite	indicative	feminine	plural					писа́ли	pisáli
write	finite	indicative	neuter	singular					писа́ло	pisálo
write	finite	indicative	neuter	plural					писа́ли	pisáli
write	finite	imperative		singular	пиши́	piší				
write	finite	imperative		plural	пиши́те	pišíte				
read	infinitive				чита́ть	čitátʹ				
read	participle		active		чита́ющий	čitájuščij			чита́вший	čitávšij
read	participle		passive		чита́емый	čitájemyj			чи́танный	čítannyj
read	participle		adverbial		чита́я	čitája			чита́в,чита́вшиši	čitáv, čitávši
read	finite	indicative	1	singular	чита́ю	čitáju	бу́ду чита́ть	búdu čitátʹ		
read	finite	indicative	2	singular	чита́ешь	čitáješʹ	бу́дешь чита́ть	búdešʹ čitátʹ		
read	finite	indicative	3	singular	чита́ет	čitájet	бу́дет чита́ть	búdet čitátʹ		
read	finite	indicative	1	plural	чита́ем	čitájem	бу́дем чита́ть	búdem čitátʹ		
read	finite	indicative	2	plural	чита́ете	čitájete	бу́дете чита́ть	búdete čitátʹ		
read	finite	indicative	3	plural	чита́ют	čitájut	бу́дут чита́ть	búdut čitátʹ		
read	finite	indicative	masculine	singular					чита́л	čitál
read	finite	indicative	masculine	plural					чита́ли	čitáli
read	finite	indicative	feminine	singular					чита́ла	čitála
read	finite	indicative	feminine	plural					чита́ли	čitáli
read	finite	indicative	neuter	singular					чита́ло	čitálo
read	finite	indicative	neuter	plural					чита́ли	čitáli
read	finite	imperative		singular	чита́й	čitáj				
read	finite	imperative		plural	чита́йте	čitájte				
return	infinitive				верну́ть	vernútʹ				
return	participle		active		—				верну́вший	vernúvšij
return	participle		passive		—				—	
return	participle		adverbial		—				верну́в,верну́вшиši	vernúv, vernúvši
return	finite	indicative	1	singular	—		верну́	vernú		
return	finite	indicative	2	singular	—		вернёшь	vernjóšʹ		
return	finite	indicative	3	singular	—		вернёт	vernjót		
return	finite	indicative	1	plural	—		вернём	vernjóm		
return	finite	indicative	2	plural	—		вернёте	vernjóte		
return	finite	indicative	3	plural	—		верну́т	vernút		
return	finite	indicative	masculine	singular					верну́л	vernúl
return	finite	indicative	masculine	plural					верну́ли	vernúli
return	finite	indicative	feminine	singular					верну́ла	vernúla
return	finite	indicative	feminine	plural					верну́ли	vernúli
return	finite	indicative	neuter	singular					верну́ло	vernúlo
return	finite	indicative	neuter	plural					верну́ли	vernúli
return	finite	imperative		singular	верни́	verní				
return	finite	imperative		plural	верни́те	verníte				
draw	infinitive				рисова́ть	risovátʹ				
draw	participle		active		рису́ющий	risújuščij			рисова́вший	risovávšij
draw	participle		passive		рису́емый	risújemyj			рисо́ванный	risóvannyj
draw	participle		adverbial		рису́я	risúja			рисова́в,рисова́вшиši	risováv, risovávši
draw	finite	indicative	1	singular	рису́ю	risúju	бу́ду рисова́ть	búdu risovátʹ		
draw	finite	indicative	2	singular	рису́ешь	risúješʹ	бу́дешь рисова́ть	búdešʹ risovátʹ		
draw	finite	indicative	3	singular	рису́ет	risújet	бу́дет рисова́ть	búdet risovátʹ		
draw	finite	indicative	1	plural	рису́ем	risújem	бу́дем рисова́ть	búdem risovátʹ		
draw	finite	indicative	2	plural	рису́ете	risújete	бу́дете рисова́ть	búdete risovátʹ		
draw	finite	indicative	3	plural	рису́ют	risújut	бу́дут рисова́ть	búdut risovátʹ		
draw	finite	indicative	masculine	singular					рисова́л	risovál
draw	finite	indicative	masculine	plural					рисова́ли	risováli
draw	finite	indicative	feminine	singular					рисова́ла	risovála
draw	finite	indicative	feminine	plural					рисова́ли	risováli
draw	finite	indicative	neuter	singular					рисова́ло	risoválo
draw	finite	indicative	neuter	plural					рисова́ли	risováli
draw	finite	imperative		singular	рису́й	risúj				
draw	finite	imperative		plural	рису́йте	risújte				
spit	infinitive				плева́ть	plevátʹ				
spit	participle		active		плюю́щий	pljujúščij			плева́вший	plevávšij
spit	participle		passive		—				—	
spit	participle		adverbial		плюя́	pljujá			плева́в,плева́вшиši	pleváv, plevávši
spit	finite	indicative	1	singular	плюю́	pljujú	бу́ду плева́ть	búdu plevátʹ		
spit	finite	indicative	2	singular	плюёшь	pljujóšʹ	бу́дешь плева́ть	búdešʹ plevátʹ		
spit	finite	indicative	3	singular	плюёт	pljujót	бу́дет плева́ть	búdet plevátʹ		
spit	finite	indicative	1	plural	плюём	pljujóm	бу́дем плева́ть	búdem plevátʹ		
spit	finite	indicative	2	plural	плюёте	pljujóte	бу́дете плева́ть	búdete plevátʹ		
spit	finite	indicative	3	plural	плюю́т	pljujút	бу́дут плева́ть	búdut plevátʹ		
spit	finite	indicative	masculine	singular					плева́л	plevál
spit	finite	indicative	masculine	plural					плева́ли	pleváli
spit	finite	indicative	feminine	singular					плева́ла	plevála
spit	finite	indicative	feminine	plural					плева́ли	pleváli
spit	finite	indicative	neuter	singular					плева́ло	pleválo
spit	finite	indicative	neuter	plural					плева́ли	pleváli
spit	finite	imperative		singular	плю́й	pljúj				
spit	finite	imperative		plural	плю́йте	pljújte				
dance	infinitive				танцева́ть	tancevátʹ				
dance	participle		active		танцу́ющий	tancújuščij			танцева́вший	tancevávšij
dance	participle		passive		танцу́емый	tancújemyj			танцо́ванный	tancóvannyj
dance	participle		adverbial		танцу́я	tancúja			танцева́в,танцева́вшиši	tanceváv, tancevávši
dance	finite	indicative	1	singular	танцу́ю	tancúju	бу́ду танцева́ть	búdu tancevátʹ		
dance	finite	indicative	2	singular	танцу́ешь	tancúješʹ	бу́дешь танцева́ть	búdešʹ tancevátʹ		
dance	finite	indicative	3	singular	танцу́ет	tancújet	бу́дет танцева́ть	búdet tancevátʹ		
dance	finite	indicative	1	plural	танцу́ем	tancújem	бу́дем танцева́ть	búdem tancevátʹ		
dance	finite	indicative	2	plural	танцу́ете	tancújete	бу́дете танцева́ть	búdete tancevátʹ		
dance	finite	indicative	3	plural	танцу́ют	tancújut	бу́дут танцева́ть	búdut tancevátʹ		
dance	finite	indicative	masculine	singular					танцева́л	tancevál
dance	finite	indicative	masculine	plural					танцева́ли	tanceváli
dance	finite	indicative	feminine	singular					танцева́ла	tancevála
dance	finite	indicative	feminine	plural					танцева́ли	tanceváli
dance	finite	indicative	neuter	singular					танцева́ло	tanceválo
dance	finite	indicative	neuter	plural					танцева́ли	tanceváli
dance	finite	imperative		singular	танцу́й	tancúj				
dance	finite	imperative		plural	танцу́йте	tancújte				
be-able	infinitive				мо́чь	móčʹ				
be-able	participle		active		могу́щий	mogúščij			мо́гший	mógšij
be-able	participle		passive		—				—	
be-able	participle		adverbial		—				—	
be-able	finite	indicative	1	singular	могу́	mogú	бу́ду мо́чь	búdu móčʹ		
be-able	finite	indicative	2	singular	мо́жешь	móžešʹ	бу́дешь мо́чь	búdešʹ móčʹ		
be-able	finite	indicative	3	singular	мо́жет	móžet	бу́дет мо́чь	búdet móčʹ		
be-able	finite	indicative	1	plural	мо́жем	móžem	бу́дем мо́чь	búdem móčʹ		
be-able	finite	indicative	2	plural	мо́жете	móžete	бу́дете мо́чь	búdete móčʹ		
be-able	finite	indicative	3	plural	мо́гут	mógut	бу́дут мо́чь	búdut móčʹ		
be-able	finite	indicative	masculine	singular					мо́г	móg
be-able	finite	indicative	masculine	plural					могли́	moglí
be-able	finite	indicative	feminine	singular					могла́	moglá
be-able	finite	indicative	feminine	plural					могли́	moglí
be-able	finite	indicative	neuter	singular					могло́	mogló
be-able	finite	indicative	neuter	plural					могли́	moglí
be-able	finite	imperative		singular	моги́	mogí				
be-able	finite	imperative		plural	моги́те	mogíte				
bake	infinitive				пе́чь	péčʹ				
bake	participle		active		пеку́щий	pekúščij			пёкший	pjókšij
bake	participle		passive		—				печённый	pečónnyj
bake	participle		adverbial		—				пёкши	pjókši
bake	finite	indicative	1	singular	пеку́	pekú	бу́ду пе́чь	búdu péčʹ		
bake	finite	indicative	2	singular	печёшь	pečóšʹ	бу́дешь пе́чь	búdešʹ péčʹ		
bake	finite	indicative	3	singular	печёт	pečót	бу́дет пе́чь	búdet péčʹ		
bake	finite	indicative	1	plural	печём	pečóm	бу́дем пе́чь	búdem péčʹ		
bake	finite	indicative	2	plural	печёте	pečóte	бу́дете пе́чь	búdete péčʹ		
bake	finite	indicative	3	plural	пеку́т	pekút	бу́дут пе́чь	búdut péčʹ		
bake	finite	indicative	masculine	singular					пёк	pjók
bake	finite	indicative	masculine	plural					пекли́	peklí
bake	finite	indicative	feminine	singular					пекла́	peklá
bake	finite	indicative	feminine	plural					пекли́	peklí
bake	finite	indicative	neuter	singular					пекло́	pekló
bake	finite	indicative	neuter	plural					пекли́	peklí
bake	finite	imperative		singular	пеки́	pekí				
bake	finite	imperative		plural	пеки́те	pekíte				
carry	infinitive				нести́	nestí				
carry	participle		active		несу́щий	nesúščij			нёсший	njósšij
carry	participle		passive		—				несённый	nesjónnyj
carry	participle		adverbial		неся́	nesjá			нёсши	njósši
carry	finite	indicative	1	singular	несу́	nesú	бу́ду нести́	búdu nestí		
carry	finite	indicative	2	singular	несёшь	nesjóšʹ	бу́дешь нести́	búdešʹ nestí		
carry	finite	indicative	3	singular	несёт	nesjót	бу́дет нести́	búdet nestí		
carry	finite	indicative	1	plural	несём	nesjóm	бу́дем нести́	búdem nestí		
carry	finite	indicative	2	plural	несёте	nesjóte	бу́дете нести́	búdete nestí		
carry	finite	indicative	3	plural	несу́т	nesút	бу́дут нести́	búdut nestí		
carry	finite	indicative	masculine	singular					нёс	njós
carry	finite	indicative	masculine	plural					несли́	neslí
carry	finite	indicative	feminine	singular					несла́	neslá
carry	finite	indicative	feminine	plural					несли́	neslí
carry	finite	indicative	neuter	singular					несло́	nesló
carry	finite	indicative	neuter	plural					несли́	neslí
carry	finite	imperative		singular	неси́	nesí				
carry	finite	imperative		plural	неси́те	nesíte				
lead	infinitive				вести́	vestí				
lead	participle		active		веду́щий	vedúščij			ве́дший	védšij
lead	participle		passive		ведо́мый*	vedómyj*			ведённый	vedjónnyj
lead	participle		adverbial		ведя́	vedjá			ве́дши	védši
lead	finite	indicative	1	singular	веду́	vedú	бу́ду вести́	búdu vestí		
lead	finite	indicative	2	singular	ведёшь	vedjóšʹ	бу́дешь вести́	búdešʹ vestí		
lead	finite	indicative	3	singular	ведёт	vedjót	бу́дет вести́	búdet vestí		
lead	finite	indicative	1	plural	ведём	vedjóm	бу́дем вести́	búdem vestí		
lead	finite	indicative	2	plural	ведёте	vedjóte	бу́дете вести́	búdete vestí		
lead	finite	indicative	3	plural	веду́т	vedút	бу́дут вести́	búdut vestí		
lead	finite	indicative	masculine	singular					вёл	vjól
lead	finite	indicative	masculine	plural					вели́	velí
lead	finite	indicative	feminine	singular					вела́	velá
lead	finite	indicative	feminine	plural					вели́	velí
lead	finite	indicative	neuter	singular					вело́	veló
lead	finite	indicative	neuter	plural					вели́	velí
lead	finite	imperative		singular	веди́	vedí				
lead	finite	imperative		plural	веди́те	vedíte				
sweep	infinitive				мести́	mestí				
sweep	participle		active		мету́щий	metúščij			мётший	mjótšij
sweep	participle		passive		—				метённый	metjónnyj
sweep	participle		adverbial		метя́	metjá			мётши	mjótši
sweep	finite	indicative	1	singular	мету́	metú	бу́ду мести́	búdu mestí		
sweep	finite	indicative	2	singular	метёшь	metjóšʹ	бу́дешь мести́	búdešʹ mestí		
sweep	finite	indicative	3	singular	метёт	metjót	бу́дет мести́	búdet mestí		
sweep	finite	indicative	1	plural	метём	metjóm	бу́дем мести́	búdem mestí		
sweep	finite	indicative	2	plural	метёте	metjóte	бу́дете мести́	búdete mestí		
sweep	finite	indicative	3	plural	мету́т	metút	бу́дут мести́	búdut mestí		
sweep	finite	indicative	masculine	singular					мёл	mjól
sweep	finite	indicative	masculine	plural					мели́	melí
sweep	finite	indicative	feminine	singular					мела́	melá
sweep	finite	indicative	feminine	plural					мели́	melí
sweep	finite	indicative	neuter	singular					мело́	meló
sweep	finite	indicative	neuter	plural					мели́	melí
sweep	finite	imperative		singular	мети́	metí				
sweep	finite	imperative		plural	мети́те	metíte				
row	infinitive				грести́	grestí				
row	participle		active		гребу́щий	grebúščij			грёбший	grjóbšij
row	participle		passive		—				гребённый	grebjónnyj
row	participle		adverbial		гребя́	grebjá			грёбши	grjóbši
row	finite	indicative	1	singular	гребу́	grebú	бу́ду грести́	búdu grestí		
row	finite	indicative	2	singular	гребёшь	grebjóšʹ	бу́дешь грести́	búdešʹ grestí		
row	finite	indicative	3	singular	гребёт	grebjót	бу́дет грести́	búdet grestí		
row	finite	indicative	1	plural	гребём	grebjóm	бу́дем грести́	búdem grestí		
row	finite	indicative	2	plural	гребёте	grebjóte	бу́дете грести́	búdete grestí		
row	finite	indicative	3	plural	гребу́т	grebút	бу́дут грести́	búdut grestí		
row	finite	indicative	masculine	singular					грёб	grjób
row	finite	indicative	masculine	plural					гребли́	greblí
row	finite	indicative	feminine	singular					гребла́	greblá
row	finite	indicative	feminine	plural					гребли́	greblí
row	finite	indicative	neuter	singular					гребло́	grebló
row	finite	indicative	neuter	plural					гребли́	greblí
row	finite	imperative		singular	греби́	grebí				
row	finite	imperative		plural	греби́те	grebíte				
steal	infinitive				кра́сть	krástʹ				
steal	participle		active		краду́щий	kradúščij			кра́вший	krávšij
steal	participle		passive		—				кра́денный	krádennyj
steal	participle		adverbial		крадя́	kradjá			кра́в,кра́вшиši	kráv, krávši
steal	finite	indicative	1	singular	краду́	kradú	бу́ду кра́сть	búdu krástʹ		
steal	finite	indicative	2	singular	крадёшь	kradjóšʹ	бу́дешь кра́сть	búdešʹ krástʹ		
steal	finite	indicative	3	singular	крадёт	kradjót	бу́дет кра́сть	búdet krástʹ		
steal	finite	indicative	1	plural	крадём	kradjóm	бу́дем кра́сть	búdem krástʹ		
steal	finite	indicative	2	plural	крадёте	kradjóte	бу́дете кра́сть	búdete krástʹ		
steal	finite	indicative	3	plural	краду́т	kradút	бу́дут кра́сть	búdut krástʹ		
steal	finite	indicative	masculine	singular					кра́л	král
steal	finite	indicative	masculine	plural					кра́ли	králi
steal	finite	indicative	feminine	singular					кра́ла	krála
steal	finite	indicative	feminine	plural					кра́ли	králi
steal	finite	indicative	neuter	singular					кра́ло	králo
steal	finite	indicative	neuter	plural					кра́ли	králi
steal	finite	imperative		singular	кради́	kradí				
steal	finite	imperative		plural	кради́те	kradíte				
convey	infinitive				везти́	veztí				
convey	participle		active		везу́щий	vezúščij			вёзший	vjózšij
convey	participle		passive		везо́мый*	vezómyj*			везённый	vezjónnyj
convey	participle		adverbial		везя́	vezjá			вёзши	vjózši
convey	finite	indicative	1	singular	везу́	vezú	бу́ду везти́	búdu veztí		
convey	finite	indicative	2	singular	везёшь	vezjóšʹ	бу́дешь везти́	búdešʹ veztí		
convey	finite	indicative	3	singular	везёт	vezjót	бу́дет везти́	búdet veztí		
convey	finite	indicative	1	plural	везём	vezjóm	бу́дем везти́	búdem veztí		
convey	finite	indicative	2	plural	везёте	vezjóte	бу́дете везти́	búdete veztí		
convey	finite	indicative	3	plural	везу́т	vezút	бу́дут везти́	búdut veztí		
convey	finite	indicative	masculine	singular					вёз	vjóz
convey	finite	indicative	masculine	plural					везли́	vezlí
convey	finite	indicative	feminine	singular					везла́	vezlá
convey	finite	indicative	feminine	plural					везли́	vezlí
convey	finite	indicative	neuter	singular					везло́	vezló
convey	finite	indicative	neuter	plural					везли́	vezlí
convey	finite	imperative		singular	вези́	vezí				
convey	finite	imperative		plural	вези́те	vezíte				
climb	infinitive				ле́зть	léztʹ				
climb	participle		active		ле́зущий	lézuščij			ле́зший	lézšij
climb	participle		passive		—				—	
climb	participle		adverbial		ле́зя	lézja			ле́зши	lézši
climb	finite	indicative	1	singular	ле́зу	lézu	бу́ду ле́зть	búdu léztʹ		
climb	finite	indicative	2	singular	ле́зешь	lézešʹ	бу́дешь ле́зть	búdešʹ léztʹ		
climb	finite	indicative	3	singular	ле́зет	lézet	бу́дет ле́зть	búdet léztʹ		
climb	finite	indicative	1	plural	ле́зем	lézem	бу́дем ле́зть	búdem léztʹ		
climb	finite	indicative	2	plural	ле́зете	lézete	бу́дете ле́зть	búdete léztʹ		
climb	finite	indicative	3	plural	ле́зут	lézut	бу́дут ле́зть	búdut léztʹ		
climb	finite	indicative	masculine	singular					ле́з	léz
climb	finite	indicative	masculine	plural					ле́зли	lézli
climb	finite	indicative	feminine	singular					ле́зла	lézla
climb	finite	indicative	feminine	plural					ле́зли	lézli
climb	finite	indicative	neuter	singular					ле́зло	lézlo
climb	finite	indicative	neuter	plural					ле́зли	lézli
climb	finite	imperative		singular	ле́зь	lézʹ				
climb	finite	imperative		plural	ле́зьте	lézʹte				
wash	infinitive				мы́ть	mýtʹ				
wash	participle		active		мо́ющий	mójuščij			мы́вший	mývšij
wash	participle		passive		мо́емый	mójemyj			мы́тый	mýtyj
wash	participle		adverbial		мо́я	mója			мы́в,мы́вшиši	mýv, mývši
wash	finite	indicative	1	singular	мо́ю	móju	бу́ду мы́ть	búdu mýtʹ		
wash	finite	indicative	2	singular	мо́ешь	móješʹ	бу́дешь мы́ть	búdešʹ mýtʹ		
wash	finite	indicative	3	singular	мо́ет	mójet	бу́дет мы́ть	búdet mýtʹ		
wash	finite	indicative	1	plural	мо́ем	mójem	бу́дем мы́ть	búdem mýtʹ		
wash	finite	indicative	2	plural	мо́ете	mójete	бу́дете мы́ть	búdete mýtʹ		
wash	finite	indicative	3	plural	мо́ют	mójut	бу́дут мы́ть	búdut mýtʹ		
wash	finite	indicative	masculine	singular					мы́л	mýl
wash	finite	indicative	masculine	plural					мы́ли	mýli
wash	finite	indicative	feminine	singular					мы́ла	mýla
wash	finite	indicative	feminine	plural					мы́ли	mýli
wash	finite	indicative	neuter	singular					мы́ло	mýlo
wash	finite	indicative	neuter	plural					мы́ли	mýli
wash	finite	imperative		singular	мо́й	mój				
wash	finite	imperative		plural	мо́йте	mójte				
beat	infinitive				би́ть	bítʹ				
beat	participle		active		бью́щий	bʹjúščij			би́вший	bívšij
beat	participle		passive		—				би́тый	bítyj
beat	participle		adverbial		—				би́в,би́вшиši	bív, bívši
beat	finite	indicative	1	singular	бью́	bʹjú	бу́ду би́ть	búdu bítʹ		
beat	finite	indicative	2	singular	бьёшь	bʹjóšʹ	бу́дешь би́ть	búdešʹ bítʹ		
beat	finite	indicative	3	singular	бьёт	bʹjót	бу́дет би́ть	búdet bítʹ		
beat	finite	indicative	1	plural	бьём	bʹjóm	бу́дем би́ть	búdem bítʹ		
beat	finite	indicative	2	plural	бьёте	bʹjóte	бу́дете би́ть	búdete bítʹ		
beat	finite	indicative	3	plural	бью́т	bʹjút	бу́дут би́ть	búdut bítʹ		
beat	finite	indicative	masculine	singular					би́л	bíl
beat	finite	indicative	masculine	plural					би́ли	bíli
beat	finite	indicative	feminine	singular					би́ла	bíla
beat	finite	indicative	feminine	plural					би́ли	bíli
beat	finite	indicative	neuter	singular					би́ло	bílo
beat	finite	indicative	neuter	plural					би́ли	bíli
beat	finite	imperative		singular	бе́й	béj				
beat	finite	imperative		plural	бе́йте	béjte				
wind	infinitive				ви́ть	vítʹ				
wind	participle		active		вью́щий	vʹjúščij			ви́вший	vívšij
wind	participle		passive		—				ви́тый	vítyj
wind	participle		adverbial		вья́	vʹjá			ви́в,ви́вшиši	vív, vívši
wind	finite	indicative	1	singular	вью́	vʹjú	бу́ду ви́ть	búdu vítʹ		
wind	finite	indicative	2	singular	вьёшь	vʹjóšʹ	бу́дешь ви́ть	búdešʹ vítʹ		
wind	finite	indicative	3	singular	вьёт	vʹjót	бу́дет ви́ть	búdet vítʹ		
wind	finite	indicative	1	plural	вьём	vʹjóm	бу́дем ви́ть	búdem vítʹ		
wind	finite	indicative	2	plural	вьёте	vʹjóte	бу́дете ви́ть	búdete vítʹ		
wind	finite	indicative	3	plural	вью́т	vʹjút	бу́дут ви́ть	búdut vítʹ		
wind	finite	indicative	masculine	singular					ви́л	víl
wind	finite	indicative	masculine	plural					ви́ли	víli
wind	finite	indicative	feminine	singular					вила́	vilá
wind	finite	indicative	feminine	plural					ви́ли	víli
wind	finite	indicative	neuter	singular					ви́ло	vílo
wind	finite	indicative	neuter	plural					ви́ли	víli
wind	finite	imperative		singular	ве́й	véj				
wind	finite	imperative		plural	ве́йте	véjte				
pour	infinitive				ли́ть	lítʹ				
pour	participle		active		лью́щий	lʹjúščij			ли́вший	lívšij
pour	participle		passive		—				ли́тый	lítyj
pour	participle		adverbial		лья́	lʹjá			ли́в,ли́вшиši	lív, lívši
pour	finite	indicative	1	singular	лью́	lʹjú	бу́ду ли́ть	búdu lítʹ		
pour	finite	indicative	2	singular	льёшь	lʹjóšʹ	бу́дешь ли́ть	búdešʹ lítʹ		
pour	finite	indicative	3	singular	льёт	lʹjót	бу́дет ли́ть	búdet lítʹ		
pour	finite	indicative	1	plural	льём	lʹjóm	бу́дем ли́ть	búdem lítʹ		
pour	finite	indicative	2	plural	льёте	lʹjóte	бу́дете ли́ть	búdete lítʹ		
