fly	conditional	conditional	d'eitleoinn; d'eitleochainn† / eitleoinn‡; eitleochainn†‡; n-eitleoinn‡‡; n-eitleochainn†‡‡	d'eitleofá; d'eitleochthá† / eitleofá‡; eitleochthá†‡; n-eitleofá‡‡; n-eitleochthá†‡‡	d'eitleodh sé, sí; d'eitleochadh sé, sí† / eitleodh sé, sí‡; eitleochadh sé, sí†‡; n-eitleodh sé, sí‡‡; n-eitleochadh sé, sí†‡‡	d'eitleoimis; d'eitleodh muid; d'eitleochaimis†; d'eitleochadh muid† / eitleoimis‡; eitleodh muid‡; eitleochaimis†‡; eitleochadh muid†‡; n-eitleoimis‡‡; n-eitleodh muid‡‡; n-eitleochaimis†‡‡; n-eitleochadh muid†‡‡	d'eitleodh sibh; d'eitleochadh sibh† / eitleodh sibh‡; eitleochadh sibh†‡; n-eitleodh sibh‡‡; n-eitleochadh sibh†‡‡	d'eitleoidís; d'eitleodh siad; d'eitleochadh siad† / eitleoidís‡; eitleodh siad‡; eitleochadh siad†‡; n-eitleoidís‡‡; n-eitleodh siad‡‡; n-eitleochadh siad†‡‡	a d'eitleodh; a d'eitleochadh† /a n-eitleodh*; a n-eitleochadh*†	d'eitleofaí; d'eitleochthaí† / eitleofaí‡; eitleochthaí†‡; n-eitleofaí‡‡; n-eitleochthaí†‡‡
fly	subjunctive	present	go n-eitlí mé;  go n-eitlíod†	go n-eitlí tú;  go n-eitlír†	go n-eitlí sé, sí	go n-eitlímid;  go n-eitlí muid	go n-eitlí sibh	go n-eitlí siad;  go n-eitlíd†	—	go n-eitlítear
fly	subjunctive	past	dá n-eitlínn	dá n-eitlíteá	dá n-eitlíodh sé, sí	dá n-eitlímis;  dá n-eitlíodh muid	dá n-eitlíodh sibh	dá n-eitlídís;  dá n-eitlíodh siad	—	dá n-eitlítí
fly	imperative	imperative	eitlím	eitil	eitlíodh sé, sí	eitlímis	eitlígí;eitlídh†	eitlídís	—	eitlítear
fly	verbal noun	verbal noun	eitilt	eitilt	eitilt	eitilt	eitilt	eitilt	eitilt	eitilt
fly	past participle	past participle	eitilte	eitilte	eitilte	eitilte	eitilte	eitilte	eitilte	eitilte
see			singular	singular	singular	plural	plural	plural	relative	autonomous
see			first	second	third	first	second	third	relative	autonomous
see	indicative	present	feicim	feiceann tú; feicir†	feiceann sé, sí	feicimid;  feiceann muid	feiceann sibh	feiceann siad;  feicid†	a fheiceann; a fheiceas /a bhfeiceann*; a bhfeiceas*	feictear
see	indicative	past independent	chonaic mé;  chonaiceas;  chonac	chonaic tú;  chonaicis	chonaic sé, sí	chonaiceamar;  chonaic muid	chonaic sibh;  chonaiceabhair	chonaic siad;  chonaiceadar	a chonaic	chonacthas
see	indicative	past dependent	faca mé;  facas	faca tú;  facais	faca sé, sí	facamar;  faca muid	faca sibh;  facabhair	faca siad;  facadar	a bhfaca*	facthas
see	indicative	past habitual	d'fheicinn /fheicinn‡; bhfeicinn‡‡	d'fheicteá /fheicteá‡; bhfeicteá‡‡	d'fheiceadh sé, sí /fheiceadh sé, sí‡; bhfeiceadh‡‡	d'fheicimis; d'fheiceadh muid /fheicimis‡; fheiceadh muid‡	d'fheiceadh sibh /fheiceadh sibh‡	d'fheicidís; d'fheiceadh siad /fheicidís‡; fheiceadh siad‡	a d'fheiceadh /a bhfeiceadh*	d'fheictí /fheictí‡
see	future	future	feicfidh mé;  feicfead	feicfidh tú;  feicfir†	feicfidh sé, sí	feicfimid;  feicfidh muid	feicfidh sibh	feicfidh siad;  feicfid†	a fheicfidh; a fheicfeas /a bhfeicfidh*; a bhfeicfeas*	feicfear
see	conditional	conditional	d'fheicfinn /fheicfinn‡; bhfeicfinn‡‡	d'fheicfeá /fheicfeá‡; bhfeicfeá‡‡	d'fheicfeadh sé, sí /fheicfeadh sé, sí‡; bhfeicfeadh sé, sí‡‡	d'fheicfimis; d'fheicfeadh muid /fheicfimis‡; fheicfeadh muid‡; bhfeicfimis‡‡; bhfeicfeadh muid‡‡	d'fheicfeadh sibh /fheicfeadh sibh‡; bhfeicfeadh sibh‡‡	d'fheicfidís; d'fheicfeadh siad /fheicfidís‡; fheicfeadh siad‡; bhfeicfidís‡‡; bhfeicfeadh siad‡‡	a d'fheicfeadh /a bhfeicfeadh*	d'fheicfí /fheicfí‡; bhfeicfí‡‡
see	subjunctive	present	go bhfeice mé;  go bhfeicead†	go bhfeice tú;  go bhfeicir†	go bhfeice sé, sí	go bhfeicimid;  go bhfeice muid	go bhfeice sibh	go bhfeice siad;  go bhfeicid†	—	go bhfeictear
see	subjunctive	past	dá bhfeicinn	dá bhfeicteá	dá bhfeiceadh sé, sí	dá bhfeicimis;  dá bhfeiceadh muid	dá bhfeiceadh sibh	dá bhfeicidís;  dá bhfeiceadh siad	—	dá bhfeictí
see	imperative	imperative	feicim	feic	feiceadh sé, sí	feicimis	feicigí;  feicidh†	feicidís	—	feictear
see	verbal noun	verbal noun	feiceáil	feiceáil	feiceáil	feiceáil	feiceáil	feiceáil	feiceáil	feiceáil
see	past participle	past participle	feicthe	feicthe	feicthe	feicthe	feicthe	feicthe	feicthe	feicthe
show			singular	singular	singular	plural	plural	plural	relative	autonomous
show			first	second	third	first	second	third	relative	autonomous
show	indicative	present	taispeánaim	taispeánann tú;  taispeánair†	taispeánann sé, sí	taispeánaimid	taispeánann sibh	taispeánann siad;  taispeánaid†	a thaispeánann; a thaispeánas /a dtaispeánann*; a dtaispeánas*	taispeántar
show	indicative	past	thaispeáin mé; thaispeánas	thaispeáin tú; thaispeánais	thaispeáin sé, sí	thaispeánamar; thaispeáin muid	thaispeáin sibh; thaispeánabhair	thaispeáin siad; thaispeánadar	a thaispeáin /ar thaispeáin*	taispeánadh
show	indicative	past habitual	thaispeánainn / dtaispeánainn‡‡	thaispeántá / dtaispeántá‡‡	thaispeánadh sé, sí / dtaispeánadh sé, sí‡‡	thaispeánaimis; thaispeánadh muid / dtaispeánaimis‡‡; dtaispeánadh muid‡‡	thaispeánadh sibh / dtaispeánadh sibh‡‡	thaispeánaidís; thaispeánadh siad / dtaispeánaidís‡‡; dtaispeánadh siad‡‡	a thaispeánadh /a dtaispeánadh*	thaispeántaí / dtaispeántaí‡‡
show	indicative	future	taispeánfaidh mé;  taispeánfad	taispeánfaidh tú;  taispeánfair†	taispeánfaidh sé, sí	taispeánfaimid;  taispeánfaidh muid	taispeánfaidh sibh	taispeánfaidh siad;  taispeánfaid†	a thaispeánfaidh; a thaispeánfas /a dtaispeánfaidh*; a dtaispeánfas*	taispeánfar
show	conditional	conditional	thaispeánfainn / dtaispeánfainn‡‡	thaispeánfá / dtaispeánfá‡‡	thaispeánfadh sé, sí / dtaispeánfadh sé, sí‡‡	thaispeánfaimis; thaispeánfadh muid / dtaispeánfaimis‡‡; dtaispeánfadh muid‡‡	thaispeánfadh sibh / dtaispeánfadh sibh‡‡	thaispeánfaidís; thaispeánfadh siad / dtaispeánfaidís‡‡; dtaispeánfadh siad‡‡	a thaispeánfadh /a dtaispeánfadh*	thaispeánfaí / dtaispeánfaí‡‡
show	subjunctive	present	go dtaispeána mé;  go dtaispeánad†	go dtaispeána tú;  go dtaispeánair†	go dtaispeána sé, sí	go dtaispeánaimid;  go dtaispeána muid	go dtaispeána sibh	go dtaispeána siad;  go dtaispeánaid†	—	go dtaispeántar
show	subjunctive	past	dá dtaispeánainn	dá dtaispeántá	dá dtaispeánadh sé, sí	dá dtaispeánaimis;  dá dtaispeánadh muid	dá dtaispeánadh sibh	dá dtaispeánaidís;  dá dtaispeánadh siad	—	dá dtaispeántaí
show	imperative	imperative	taispeánaim	taispeáin	taispeánadh sé, sí	taispeánaimis	taispeánaigí;  taispeánaidh†	taispeánaidís	—	taispeántar
show	verbal noun	verbal noun	taispeáint	taispeáint	taispeáint	taispeáint	taispeáint	taispeáint	taispeáint	taispeáint
show	past participle	past participle	taispeánta	taispeánta	taispeánta	taispeánta	taispeánta	taispeánta	taispeánta	taispeánta
startle			singular	singular	singular	plural	plural	plural	relative	autonomous
startle			first	second	third	first	second	third	relative	autonomous
startle	indicative	present	scanraím	scanraíonn tú;  scanraír†	scanraíonn sé, sí	scanraímid;  scanraíonn muid	scanraíonn sibh	scanraíonn siad;  scanraíd†	a scanraíonn; a scanraíos	scanraítear
startle	indicative	past	scanraigh mé; scanraíos	scanraigh tú; scanraís	scanraigh sé, sí	scanraíomar; scanraigh muid	scanraigh sibh; scanraíobhair	scanraigh siad; scanraíodar	a scanraigh /ar scanraigh*	scanraíodh
startle	indicative	past habitual	scanraínn	scanraíteá	scanraíodh sé, sí	scanraímis; scanraíodh muid	scanraíodh sibh	scanraídís; scanraíodh siad	a scanraíodh /a scanraíodh*	scanraítí
startle	indicative	future	scanróidh mé;  scanród;  scanróchaidh mé†	scanróidh tú;  scanróir†;  scanróchaidh tú†	scanróidh sé, sí;  scanróchaidh sé, sí†	scanróimid;  scanróidh muid;  scanróchaimid†;  scanróchaidh muid†	scanróidh sibh;  scanróchaidh sibh†	scanróidh siad;  scanróid†;  scanróchaidh siad†	a scanróidh; a scanrós; a scanróchaidh†; a scanróchas†	scanrófar;  scanróchar†
startle	conditional	conditional	scanróinn; scanróchainn†	scanrófá; scanróchthá†	scanródh sé, sí; scanróchadh sé, sí†	scanróimis; scanródh muid; scanróchaimis†; scanróchadh muid†	scanródh sibh; scanróchadh sibh†	scanróidís; scanródh siad; scanróchadh siad†	a scanródh; a scanróchadh† /a scanródh*; a scanróchadh*†	scanrófaí; scanróchthaí†
startle	subjunctive	present	go scanraí mé;  go scanraíod†	go scanraí tú;  go scanraír†	go scanraí sé, sí	go scanraímid;  go scanraí muid	go scanraí sibh	go scanraí siad;  go scanraíd†	—	go scanraítear
startle	subjunctive	past	dá scanraínn	dá scanraíteá	dá scanraíodh sé, sí	dá scanraímis;  dá scanraíodh muid	dá scanraíodh sibh	dá scanraídís;  dá scanraíodh siad	—	dá scanraítí
startle	imperative	imperative	scanraím	scanraigh	scanraíodh sé, sí	scanraímis	scanraígí;scanraídh†	scanraídís	—	scanraítear
startle	verbal noun	verbal noun	scanrú	scanrú	scanrú	scanrú	scanrú	scanrú	scanrú	scanrú
startle	past participle	past participle	scanraithe	scanraithe	scanraithe	scanraithe	scanraithe	scanraithe	scanraithe	scanraithe
swim			singular	singular	singular	plural	plural	plural	relative	autonomous
swim			first	second	third	first	second	third	relative	autonomous
swim	indicative	present	snámhaim	snámhann tú;  snámhair†	snámhann sé, sí	snámhaimid	snámhann sibh	snámhann siad;  snámhaid†	a shnámhann; a shnámhas /a snámhann*; a snámhas*	snámhtar
swim	indicative	past	shnámh mé; shnámhas	shnámh tú; shnámhais	shnámh sé, sí	shnámhamar; shnámh muid	shnámh sibh; shnámhabhair	shnámh siad; shnámhadar	a shnámh /ar shnámh*	snámhadh
swim	indicative	past habitual	shnámhainn / snámhainn‡‡	shnámhtá / snámhtá‡‡	shnámhadh sé, sí / snámhadh sé, sí‡‡	shnámhaimis; shnámhadh muid / snámhaimis‡‡; snámhadh muid‡‡	shnámhadh sibh / snámhadh sibh‡‡	shnámhaidís; shnámhadh siad / snámhaidís‡‡; snámhadh siad‡‡	a shnámhadh /a snámhadh*	shnámhtaí / snámhtaí‡‡
swim	indicative	future	snámhfaidh mé;  snámhfad	snámhfaidh tú;  snámhfair†	snámhfaidh sé, sí	snámhfaimid;  snámhfaidh muid	snámhfaidh sibh	snámhfaidh siad;  snámhfaid†	a shnámhfaidh; a shnámhfas /a snámhfaidh*; a snámhfas*	snámhfar
swim	conditional	conditional	shnámhfainn / snámhfainn‡‡	shnámhfá / snámhfá‡‡	shnámhfadh sé, sí / snámhfadh sé, sí‡‡	shnámhfaimis; shnámhfadh muid / snámhfaimis‡‡; snámhfadh muid‡‡	shnámhfadh sibh / snámhfadh sibh‡‡	shnámhfaidís; shnámhfadh siad / snámhfaidís‡‡; snámhfadh siad‡‡	a shnámhfadh /a snámhfadh*	shnámhfaí / snámhfaí‡‡
swim	subjunctive	present	go snámha mé;  go snámhad†	go snámha tú;  go snámhair†	go snámha sé, sí	go snámhaimid;  go snámha muid	go snámha sibh	go snámha siad;  go snámhaid†	—	go snámhtar
swim	subjunctive	past	dá snámhainn	dá snámhtá	dá snámhadh sé, sí	dá snámhaimis;  dá snámhadh muid	dá snámhadh sibh	dá snámhaidís;  dá snámhadh siad	—	dá snámhtaí
swim	imperative	imperative	snámhaim	snámh	snámhadh sé, sí	snámhaimis	snámhaigí;  snámhaidh†	snámhaidís	—	snámhtar
swim	verbal noun	verbal noun	snámh	snámh	snámh	snámh	snámh	snámh	snámh	snámh
swim	past participle	past participle	snáfa	snáfa	snáfa	snáfa	snáfa	snáfa	snáfa	snáfa
walk			singular	singular	singular	plural	plural	plural	relative	autonomous
walk			first	second	third	first	second	third	relative	autonomous
walk	indicative	present	siúlaim	siúlann tú;  siúlair†	siúlann sé, sí	siúlaimid	siúlann sibh	siúlann siad;  siúlaid†	a shiúlann; a shiúlas /a siúlann*; a siúlas*	siúltar
walk	indicative	past	shiúil mé; shiúlas	shiúil tú; shiúlais	shiúil sé, sí	shiúlamar; shiúil muid	shiúil sibh; shiúlabhair	shiúil siad; shiúladar	a shiúil /ar shiúil*	siúladh
walk	indicative	past habitual	shiúlainn / siúlainn‡‡	shiúltá / siúltá‡‡	shiúladh sé, sí / siúladh sé, sí‡‡	shiúlaimis; shiúladh muid / siúlaimis‡‡; siúladh muid‡‡	shiúladh sibh / siúladh sibh‡‡	shiúlaidís; shiúladh siad / siúlaidís‡‡; siúladh siad‡‡	a shiúladh /a siúladh*	shiúltaí / siúltaí‡‡
walk	indicative	future	siúlfaidh mé;  siúlfad	siúlfaidh tú;  siúlfair†	siúlfaidh sé, sí	siúlfaimid;  siúlfaidh muid	siúlfaidh sibh	siúlfaidh siad;  siúlfaid†	a shiúlfaidh; a shiúlfas /a siúlfaidh*; a siúlfas*	siúlfar
walk	conditional	conditional	shiúlfainn / siúlfainn‡‡	shiúlfá / siúlfá‡‡	shiúlfadh sé, sí / siúlfadh sé, sí‡‡	shiúlfaimis; shiúlfadh muid / siúlfaimis‡‡; siúlfadh muid‡‡	shiúlfadh sibh / siúlfadh sibh‡‡	shiúlfaidís; shiúlfadh siad / siúlfaidís‡‡; siúlfadh siad‡‡	a shiúlfadh /a siúlfadh*	shiúlfaí / siúlfaí‡‡
walk	subjunctive	present	go siúla mé;  go siúlad†	go siúla tú;  go siúlair†	go siúla sé, sí	go siúlaimid;  go siúla muid	go siúla sibh	go siúla siad;  go siúlaid†	—	go siúltar
walk	subjunctive	past	dá siúlainn	dá siúltá	dá siúladh sé, sí	dá siúlaimis;  dá siúladh muid	dá siúladh sibh	dá siúlaidís;  dá siúladh siad	—	dá siúltaí
walk	imperative	imperative	siúlaim	siúil	siúladh sé, sí	siúlaimis	siúlaigí;  siúlaidh†	siúlaidís	—	siúltar
walk	verbal noun	verbal noun	siúl	siúl	siúl	siúl	siúl	siúl	siúl	siúl
walk	past participle	past participle	siúlta	siúlta	siúlta	siúlta	siúlta	siúlta	siúlta	siúlta
watch			singular	singular	singular	plural	plural	plural	relative	autonomous
watch			first	second	third	first	second	third	relative	autonomous
watch	indicative	present	fairim	faireann tú;  fairir†	faireann sé, sí	fairimid	faireann sibh	faireann siad;  fairid†	a fhaireann; a fhaireas /a bhfaireann*; a bhfaireas*	fairtear
watch	indicative	past	d'fhair mé; d'fhaireas /fhair mé‡; fhaireas‡	d'fhair tú; d'fhairis /fhair tú; fhairis‡	d'fhair sé, sí /fhair sé, sí‡	d'fhaireamar; d'fhair muid /fhaireamar; fhair muid‡	d'fhair sibh; d'fhaireabhair /fhair sibh;  fhaireabhair‡	d'fhair siad; d'fhaireadar /fhair siad; fhaireadar‡	a d'fhair /ar fhair*	faireadh
watch	indicative	past habitual	d'fhairinn /fhairinn‡; bhfairinn‡‡	d'fhairteá /fhairteá‡; bhfairteá‡‡	d'fhaireadh sé, sí /fhaireadh sé, sí‡; bhfaireadh sé, sí‡‡	d'fhairimis; d'fhaireadh muid /fhairimis; fhaireadh muid‡; bhfairimis‡‡; bhfaireadh muid‡‡	d'fhaireadh sibh /fhaireadh sibh‡; bhfaireadh sibh‡‡	d'fhairidís; d'fhaireadh siad /fhairidís; fhaireadh siad‡; bhfairidís‡‡; bhfaireadh siad‡‡	a d'fhaireadh /a bhfaireadh*	d'fhairtí /fhairtí‡; bhfairtí‡‡
watch	indicative	future	fairfidh mé;  fairfead	fairfidh tú;  fairfir†	fairfidh sé, sí	fairfimid;  fairfidh muid	fairfidh sibh	fairfidh siad;  fairfid†	a fhairfidh; a fhairfeas /a bhfairfidh*; a bhfairfeas*	fairfear
watch	conditional	conditional	d'fhairfinn / fhairfinn‡; bhfairfinn‡‡	d'fhairfeá / fhairfeá‡; bhfairfeá‡‡	d'fhairfeadh sé, sí / fhairfeadh sé, sí‡; bhfairfeadh sé, sí‡‡	d'fhairfimis; d'fhairfeadh muid / fhairfimis‡; fhairfeadh muid‡; bhfairfimis‡‡; bhfairfeadh muid‡‡	d'fhairfeadh sibh / fhairfeadh sibh‡; bhfairfeadh sibh‡‡	d'fhairfidís; d'fhairfeadh siad / fhairfidís‡; fhairfeadh siad‡; bhfairfidís‡‡; bhfairfeadh siad‡‡	a d'fhairfeadh /a bhfairfeadh*	d'fhairfí / fhairfí‡; bhfairfí‡‡
watch	subjunctive	present	go bhfaire mé;  go bhfairead†	go bhfaire tú;  go bhfairir†	go bhfaire sé, sí	go bhfairimid;  go bhfaire muid	go bhfaire sibh	go bhfaire siad;  go bhfairid†	—	go bhfairtear
watch	subjunctive	past	dá bhfairinn	dá bhfairteá	dá bhfaireadh sé, sí	dá bhfairimis;  dá bhfaireadh muid	dá bhfaireadh sibh	dá bhfairidís;  dá bhfaireadh siad	—	dá bhfairtí
watch	imperative	imperative	fairim	fair	faireadh sé, sí	fairimis	fairigí;  fairidh†	fairidís	—	fairtear
watch	verbal noun	verbal noun	faire	faire	faire	faire	faire	faire	faire	faire
watch	past participle	past participle	fairthe	fairthe	fairthe	fairthe	fairthe	fairthe	fairthe	fairthe
work			singular	singular	singular	plural	plural	plural	relative	autonomous
work			first	second	third	first	second	third	relative	autonomous
work	indicative	present	oibrím	oibríonn tú;  oibrír†	oibríonn sé, sí	oibrímid;  oibríonn muid	oibríonn sibh	oibríonn siad;  oibríd†	a oibríonn; a oibríos /a n-oibríonn*; a n-oibríos*	oibrítear
work	indicative	past	d'oibrigh mé; d'oibríos /oibrigh mé‡; oibríos‡	d'oibrigh tú; d'oibrís /oibrigh tú‡; oibrís‡	d'oibrigh sé, sí /oibrigh sé, sí‡	d'oibríomar; d'oibrigh muid /oibríomar‡; oibrigh muid‡	d'oibrigh sibh; d'oibríobhair /oibrigh sibh‡; oibríobhair‡	d'oibrigh siad; d'oibríodar /oibrigh siad‡; oibríodar‡	a d'oibrigh /ar oibrigh*	oibríodh;hoibríodh†
work	indicative	past habitual	d'oibrínn /oibrínn‡; n-oibrínn‡‡	d'oibríteá /oibríteá‡; n-oibríteá‡‡	d'oibríodh sé, sí /oibríodh sé, sí‡; n-oibríodh sé, sí‡‡	d'oibrímis; d'oibríodh muid /oibrímis‡; oibríodh muid‡; n-oibrímis‡‡; n-oibríodh muid‡‡	d'oibríodh sibh /oibríodh sibh‡; n-oibríodh sibh‡‡	d'oibrídís; d'oibríodh siad /oibrídís; oibríodh siad‡; n-oibrídís‡‡; n-oibríodh siad‡‡	a d'oibríodh /a n-oibríodh*	d'oibrítí /oibrítí‡; n-oibrítí‡‡
work	indicative	future	oibreoidh mé;  oibreod;  oibreochaidh mé†	oibreoidh tú;  oibreoir†;  oibreochaidh tú†	oibreoidh sé, sí;  oibreochaidh sé, sí†	oibreoimid;  oibreoidh muid;  oibreochaimid†;  oibreochaidh muid†	oibreoidh sibh;  oibreochaidh sibh†	oibreoidh siad;  oibreoid†;  oibreochaidh siad†	a oibreoidh; a oibreos; a oibreochaidh†; a oibreochas† /a n-oibreoidh*; a n-oibreos*; a n-oibreochaidh*†; a n-oibreochas*†	oibreofar;  oibreochar†
work	conditional	conditional	d'oibreoinn; d'oibreochainn† / oibreoinn‡; oibreochainn†‡; n-oibreoinn‡‡; n-oibreochainn†‡‡	d'oibreofá; d'oibreochthá† / oibreofá‡; oibreochthá†‡; n-oibreofá‡‡; n-oibreochthá†‡‡	d'oibreodh sé, sí; d'oibreochadh sé, sí† / oibreodh sé, sí‡; oibreochadh sé, sí†‡; n-oibreodh sé, sí‡‡; n-oibreochadh sé, sí†‡‡	d'oibreoimis; d'oibreodh muid; d'oibreochaimis†; d'oibreochadh muid† / oibreoimis‡; oibreodh muid‡; oibreochaimis†‡; oibreochadh muid†‡; n-oibreoimis‡‡; n-oibreodh muid‡‡; n-oibreochaimis†‡‡; n-oibreochadh muid†‡‡	d'oibreodh sibh; d'oibreochadh sibh† / oibreodh sibh‡; oibreochadh sibh†‡; n-oibreodh sibh‡‡; n-oibreochadh sibh†‡‡	d'oibreoidís; d'oibreodh siad; d'oibreochadh siad† / oibreoidís‡; oibreodh siad‡; oibreochadh siad†‡; n-oibreoidís‡‡; n-oibreodh siad‡‡; n-oibreochadh siad†‡‡	a d'oibreodh; a d'oibreochadh† /a n-oibreodh*; a n-oibreochadh*†	d'oibreofaí; d'oibreochthaí† / oibreofaí‡; oibreochthaí†‡; n-oibreofaí‡‡; n-oibreochthaí†‡‡
work	subjunctive	present	go n-oibrí mé;  go n-oibríod†	go n-oibrí tú;  go n-oibrír†	go n-oibrí sé, sí	go n-oibrímid;  go n-oibrí muid	go n-oibrí sibh	go n-oibrí siad;  go n-oibríd†	—	go n-oibrítear
work	subjunctive	past	dá n-oibrínn	dá n-oibríteá	dá n-oibríodh sé, sí	dá n-oibrímis;  dá n-oibríodh muid	dá n-oibríodh sibh	dá n-oibrídís;  dá n-oibríodh siad	—	dá n-oibrítí
work	imperative	imperative	oibrím	oibrigh	oibríodh sé, sí	oibrímis	oibrígí;oibrídh†	oibrídís	—	oibrítear
work	verbal noun	verbal noun	oibriú	oibriú	oibriú	oibriú	oibriú	oibriú	oibriú	oibriú
work	past participle	past participle	oibrithe	oibrithe	oibrithe	oibrithe	oibrithe	oibrithe	oibrithe	oibrithe
