Matthew S. Dryer. 2013. Position of Pronominal Possessive Affixes.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/57, Accessed on 2025-03-22.)

wals code	name	value	description	latitude	longitude	genus	family	area
aly	Alyawarra	2	Possessive suffixes	-22.5	135.0	Central Pama-Nyungan	Pama-Nyungan	Nominal Categories
amc	Amahuaca	1	Possessive prefixes	-10.5	-72.5	Panoan	Pano-Tacanan	Nominal Categories
amn	Amanab	4	No possessive affixes	-3.58333333333	141.25	Border	Border	Nominal Categories
ama	Amara	2	Possessive suffixes	-5.66666666667	148.5	Oceanic	Austronesian	Nominal Categories
aml	Ambae (Lolovoli Northeast)	2	Possessive suffixes	-15.4166666667	167.883333333	Oceanic	Austronesian	Nominal Categories
amq	Ambai	3	Prefixes and suffixes	-1.83333333333	136.5	South Halmahera - West New Guinea	Austronesian	Nominal Categories
ame	Amele	2	Possessive suffixes	-5.25	145.583333333	Mabuso	Trans-New Guinea	Nominal Categories
amh	Amharic	2	Possessive suffixes	10.0	38.0	Semitic	Afro-Asiatic	Nominal Categories
amo	Amo	2	Possessive suffixes	10.3333333333	8.66666666667	Central Kainji	Niger-Congo	Nominal Categories
amx	Anamuxra	1	Possessive prefixes	-4.66666666667	145.0	Josephstaal	Trans-New Guinea	Nominal Categories
anj	Anejom	2	Possessive suffixes	-20.2	169.8	Oceanic	Austronesian	Nominal Categories
anc	Angas	2	Possessive suffixes	9.5	9.5	West Chadic	Afro-Asiatic	Nominal Categories
ang	Anggor	4	No possessive affixes	-3.75	141.166666667	Senagi	Senagi	Nominal Categories
ann	Anindilyakwa	2	Possessive suffixes	-14.0	136.5	Anindilyakwa	Gunwinyguan	Nominal Categories
anu	Anufo	4	No possessive affixes	10.0833333333	0.25	Tano	Niger-Congo	Nominal Categories
ane	Anêm	2	Possessive suffixes	-5.58333333333	149.083333333	Anêm	Anêm	Nominal Categories
ao	Ao	1	Possessive prefixes	26.5833333333	94.6666666667	Central Naga	Sino-Tibetan	Nominal Categories
apl	Apalaí	1	Possessive prefixes	0.0	-54.0	Cariban	Cariban	Nominal Categories
api	Apinayé	1	Possessive prefixes	-5.5	-48.0	Je Setentrional	Macro-Ge	Nominal Categories
apu	Apurinã	1	Possessive prefixes	-9.0	-67.0	Purus	Arawakan	Nominal Categories
aeg	Arabic (Egyptian)	2	Possessive suffixes	30.0	31.0	Semitic	Afro-Asiatic	Nominal Categories
arg	Arabic (Gulf)	2	Possessive suffixes	26.0	49.0	Semitic	Afro-Asiatic	Nominal Categories
arq	Arabic (Iraqi)	2	Possessive suffixes	33.0	44.0	Semitic	Afro-Asiatic	Nominal Categories
ams	Arabic (Modern Standard)	2	Possessive suffixes	25.0	42.0	Semitic	Afro-Asiatic	Nominal Categories
amr	Arabic (Moroccan)	2	Possessive suffixes	34.0	-6.0	Semitic	Afro-Asiatic	Nominal Categories
asy	Arabic (Syrian)	2	Possessive suffixes	34.0	38.0	Semitic	Afro-Asiatic	Nominal Categories
ana	Araona	4	No possessive affixes	-12.3333333333	-67.75	Tacanan	Pano-Tacanan	Nominal Categories
arc	Archi	4	No possessive affixes	42.0	46.8333333333	Lezgic	Nakh-Daghestanian	Nominal Categories
ari	Aribwatsa	2	Possessive suffixes	-6.71666666667	147.0	Oceanic	Austronesian	Nominal Categories
arm	Armenian (Eastern)	2	Possessive suffixes	40.0	45.0	Armenian	Indo-European	Nominal Categories
arw	Armenian (Western)	2	Possessive suffixes	38.5	43.5	Armenian	Indo-European	Nominal Categories
alk	Arop-Lokep	2	Possessive suffixes	-5.38333333333	147.05	Oceanic	Austronesian	Nominal Categories
aro	Arosi	2	Possessive suffixes	-10.25	161.333333333	Oceanic	Austronesian	Nominal Categories
amp	Arrernte (Mparntwe)	2	Possessive suffixes	-24.0	136.0	Central Pama-Nyungan	Pama-Nyungan	Nominal Categories
asm	Asmat	4	No possessive affixes	-5.5	138.5	Asmat-Kamrau Bay	Asmat-Kamrau Bay	Nominal Categories
atm	Atacameño	1	Possessive prefixes	-23.0	-69.0	Kunza	Kunza	Nominal Categories
ath	Athpare	1	Possessive prefixes	27.0	87.3333333333	Himalayish	Sino-Tibetan	Nominal Categories
awa	Awa	1	Possessive prefixes	-6.66666666667	145.75	Gauwa	Trans-New Guinea	Nominal Categories
awp	Awa Pit	4	No possessive affixes	1.5	-78.25	Barbacoan	Barbacoan	Nominal Categories
awt	Awtuw	4	No possessive affixes	-3.58333333333	142.0	Ram	Sepik	Nominal Categories
aym	Aymara (Central)	2	Possessive suffixes	-17.0	-69.0	Aymaran	Aymaran	Nominal Categories
ayo	Ayomán	1	Possessive prefixes	11.0	-69.0	Jirajaran	Jirajaran	Nominal Categories
ayr	Ayoreo	1	Possessive prefixes	-20.25	-59.25	Zamucoan	Zamucoan	Nominal Categories
azi	Azari (Iranian)	2	Possessive suffixes	37.5	47.0	Turkic	Altaic	Nominal Categories
aze	Azerbaijani	2	Possessive suffixes	40.5	48.5	Turkic	Altaic	Nominal Categories
bag	Bagirmi	2	Possessive suffixes	11.6666666667	16.0	Bongo-Bagirmi	Central Sudanic	Nominal Categories
bgr	Bagiro	2	Possessive suffixes	4.33333333333	20.5833333333	Bongo-Bagirmi	Central Sudanic	Nominal Categories
bai	Bai	4	No possessive affixes	26.0	100.0	Macro-Bai	Sino-Tibetan	Nominal Categories
bwc	Bajau (West Coast)	2	Possessive suffixes	6.33333333333	116.333333333	Sama-Bajaw	Austronesian	Nominal Categories
bak	Baka (in Cameroon)	2	Possessive suffixes	2.58333333333	13.5833333333	Ubangi	Niger-Congo	Nominal Categories
blg	Balangao	2	Possessive suffixes	17.1666666667	121.166666667	Northern Luzon	Austronesian	Nominal Categories
bvi	Bali-Vitu	2	Possessive suffixes	-4.9	149.116666667	Oceanic	Austronesian	Nominal Categories
bnn	Banoni	2	Possessive suffixes	-6.41666666667	155.25	Oceanic	Austronesian	Nominal Categories
bbu	Barambu	2	Possessive suffixes	3.5	27.0	Ubangi	Niger-Congo	Nominal Categories
brs	Barasano	4	No possessive affixes	-0.166666666667	-70.6666666667	Tucanoan	Tucanoan	Nominal Categories
mug	Bargam	1	Possessive prefixes	-4.88333333333	145.75	Bargam	Trans-New Guinea	Nominal Categories
bry	Baruya	1	Possessive prefixes	-6.91666666667	145.916666667	Nuclear Angan	Trans-New Guinea	Nominal Categories
bae	Baré	1	Possessive prefixes	1.0	-67.0	Japura-Colombia	Arawakan	Nominal Categories
bsk	Bashkir	2	Possessive suffixes	53.0	58.0	Turkic	Altaic	Nominal Categories
bsq	Basque	4	No possessive affixes	43.0	-3.0	Basque	Basque	Nominal Categories
bkr	Batak (Karo)	2	Possessive suffixes	3.25	98.25	Northwest Sumatra-Barrier Islands	Austronesian	Nominal Categories
bto	Batak (Toba)	2	Possessive suffixes	2.5	99.0	Northwest Sumatra-Barrier Islands	Austronesian	Nominal Categories
bau	Bau	2	Possessive suffixes	-5.25	145.616666667	Mabuso	Trans-New Guinea	Nominal Categories
baq	Baure	1	Possessive prefixes	-13.0833333333	-64.1666666667	Bolivia-Parana	Arawakan	Nominal Categories
baw	Bawm	4	No possessive affixes	22.5	92.25	Kuki-Chin	Sino-Tibetan	Nominal Categories
bej	Beja	2	Possessive suffixes	18.0	36.0	Beja	Afro-Asiatic	Nominal Categories
bel	Belhare	1	Possessive prefixes	26.9666666667	87.3	Himalayish	Sino-Tibetan	Nominal Categories
bco	Bella Coola	2	Possessive suffixes	52.5	-126.666666667	Bella Coola	Salishan	Nominal Categories
bch	Berber (Chaouia)	2	Possessive suffixes	35.0	7.0	Berber	Afro-Asiatic	Nominal Categories
bfg	Berber (Figuig)	2	Possessive suffixes	32.5	-1.5	Berber	Afro-Asiatic	Nominal Categories
bma	Berber (Middle Atlas)	2	Possessive suffixes	33.0	-5.0	Berber	Afro-Asiatic	Nominal Categories
brf	Berber (Rif)	2	Possessive suffixes	34.5	-4.0	Berber	Afro-Asiatic	Nominal Categories
bsi	Berber (Siwa)	2	Possessive suffixes	29.1666666667	25.5	Berber	Afro-Asiatic	Nominal Categories
zag	Beria	2	Possessive suffixes	16.0	23.0	Eastern Saharan	Saharan	Nominal Categories
ber	Berta	2	Possessive suffixes	10.3333333333	34.6666666667	Berta	Berta	Nominal Categories
bti	Betoi	1	Possessive prefixes	7.16666666667	-71.25	Betoi	Betoi	Nominal Categories
bho	Bhojpuri	4	No possessive affixes	26.0	84.0	Indic	Indo-European	Nominal Categories
bik	Biak	2	Possessive suffixes	-1.0	136.0	South Halmahera - West New Guinea	Austronesian	Nominal Categories
bid	Bidiya	2	Possessive suffixes	11.9166666667	18.75	East Chadic	Afro-Asiatic	Nominal Categories
bia	Bila	2	Possessive suffixes	1.0	28.75	Bantu	Niger-Congo	Nominal Categories
blx	Biloxi	1	Possessive prefixes	30.5	-88.6666666667	Ohio Valley Siouan	Siouan	Nominal Categories
bil	Bilua	1	Possessive prefixes	-7.75	156.666666667	Bilua	Solomons East Papuan	Nominal Categories
bin	Binandere	4	No possessive affixes	-8.25	148.0	Binanderean	Trans-New Guinea	Nominal Categories
big	Binga	2	Possessive suffixes	8.0	25.0	Bongo-Bagirmi	Central Sudanic	Nominal Categories
bii	Biri	4	No possessive affixes	-20.5	146.5	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
bla	Blackfoot	1	Possessive prefixes	50.0	-112.666666667	Algonquian	Algic	Nominal Categories
boa	Boazi (Kuni)	1	Possessive prefixes	-7.0	141.333333333	Boazi	Trans-New Guinea	Nominal Categories
bod	Bodo	1	Possessive prefixes	26.8333333333	92.0	Brahmaputran	Sino-Tibetan	Nominal Categories
bgo	Bongo	2	Possessive suffixes	7.5	28.5	Bongo-Bagirmi	Central Sudanic	Nominal Categories
btk	Bontok	2	Possessive suffixes	17.0833333333	120.916666667	Northern Luzon	Austronesian	Nominal Categories
brr	Bororo	1	Possessive prefixes	-16.0	-57.0	Bororoan	Bororoan	Nominal Categories
brh	Brahui	2	Possessive suffixes	28.5	67.0	Dravidian	Dravidian	Nominal Categories
bre	Breton	2	Possessive suffixes	48.0	-3.0	Celtic	Indo-European	Nominal Categories
bri	Bribri	4	No possessive affixes	9.41666666667	-83.0	Western Isthmic Chibchan	Chibchan	Nominal Categories
bud	Buduma	2	Possessive suffixes	13.5	14.5	Biu-Mandara	Afro-Asiatic	Nominal Categories
bun	Buin	1	Possessive prefixes	-6.75	155.75	South Bougainville	South Bougainville	Nominal Categories
bul	Bulgarian	4	No possessive affixes	42.5	25.0	Slavic	Indo-European	Nominal Categories
pnu	Bunu (Younuo)	4	No possessive affixes	24.0	107.0	Hmongic	Hmong-Mien	Nominal Categories
bua	Burarra	1	Possessive prefixes	-12.25	134.583333333	Burarran	Mangrida	Nominal Categories
but	Buriat	2	Possessive suffixes	52.0	108.0	Mongolic	Altaic	Nominal Categories
bmr	Burum	2	Possessive suffixes	-6.5	147.333333333	Huon	Trans-New Guinea	Nominal Categories
brn	Burunge	2	Possessive suffixes	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Nominal Categories
bur	Burushaski	1	Possessive prefixes	36.5	74.5	Burushaski	Burushaski	Nominal Categories
bya	Byansi	4	No possessive affixes	30.1666666667	80.5	Bodic	Sino-Tibetan	Nominal Categories
cah	Cahuilla	1	Possessive prefixes	33.5	-116.25	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
cml	Camling	1	Possessive prefixes	27.0	86.6666666667	Himalayish	Sino-Tibetan	Nominal Categories
cax	Campa (Axininca)	1	Possessive prefixes	-12.0	-74.0	Pre-Andine Arawakan	Arawakan	Nominal Categories
cnm	Canamarí	1	Possessive prefixes	-6.5	-68.5	Katukinan	Katukinan	Nominal Categories
cnl	Canela	1	Possessive prefixes	-7.0	-45.0	Je Setentrional	Macro-Ge	Nominal Categories
cnt	Cantonese	4	No possessive affixes	23.0	113.0	Chinese	Sino-Tibetan	Nominal Categories
car	Carib	1	Possessive prefixes	5.5	-56.0	Cariban	Cariban	Nominal Categories
cde	Carib (De'kwana)	1	Possessive prefixes	5.5	-65.0	Cariban	Cariban	Nominal Categories
cas	Cashibo	4	No possessive affixes	-8.5	-75.5	Panoan	Pano-Tacanan	Nominal Categories
cay	Cayapa	4	No possessive affixes	0.666666666667	-79.0	Barbacoan	Barbacoan	Nominal Categories
cyv	Cayuvava	3	Prefixes and suffixes	-13.5	-65.5	Cayuvava	Cayuvava	Nominal Categories
chh	Chaha	2	Possessive suffixes	8.112935	37.93267	Semitic	Afro-Asiatic	Nominal Categories
cai	Chai	2	Possessive suffixes	5.33333333333	35.3333333333	South Surmic	Eastern Sudanic	Nominal Categories
cld	Chaldean (Modern)	2	Possessive suffixes	36.0	43.0	Semitic	Afro-Asiatic	Nominal Categories
cha	Chamorro	2	Possessive suffixes	13.45	144.75	Chamorro	Austronesian	Nominal Categories
chg	Chang	1	Possessive prefixes	26.3333333333	94.75	Brahmaputran	Sino-Tibetan	Nominal Categories
cya	Chatino (Yaitepec)	4	No possessive affixes	16.25	-97.25	Zapotecan	Oto-Manguean	Nominal Categories
chc	Chechen	4	No possessive affixes	43.25	45.8333333333	Nakh	Nakh-Daghestanian	Nominal Categories
cmh	Chemehuevi	2	Possessive suffixes	34.3333333333	-115.166666667	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
che	Cherokee	1	Possessive prefixes	35.5	-83.5	Southern Iroquoian	Iroquoian	Nominal Categories
chi	Chimariko	3	Prefixes and suffixes	41.0	-123.0	Chimariko	Hokan	Nominal Categories
cmr	Chin (Mara)	4	No possessive affixes	23.0	93.1666666667	Kuki-Chin	Sino-Tibetan	Nominal Categories
chs	Chin (Siyin)	4	No possessive affixes	23.8333333333	94.0	Kuki-Chin	Sino-Tibetan	Nominal Categories
cti	Chin (Tiddim)	1	Possessive prefixes	23.3333333333	93.6666666667	Kuki-Chin	Sino-Tibetan	Nominal Categories
ccm	Chinantec (Comaltepec)	3	Prefixes and suffixes	17.5833333333	-96.4166666667	Chinantecan	Oto-Manguean	Nominal Categories
cle	Chinantec (Lealao)	3	Prefixes and suffixes	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Nominal Categories
chq	Chinantec (Quiotepec)	3	Prefixes and suffixes	17.5833333333	-96.6666666667	Chinantecan	Oto-Manguean	Nominal Categories
ckl	Chinook (Lower)	1	Possessive prefixes	46.25	-123.5	Chinookan	Penutian	Nominal Categories
cpy	Chipaya	4	No possessive affixes	-18.75	-67.8333333333	Uru-Chipaya	Uru-Chipaya	Nominal Categories
chp	Chipewyan	1	Possessive prefixes	59.0	-106.0	Athapaskan	Na-Dene	Nominal Categories
cqt	Chiquitano	1	Possessive prefixes	-17.5	-60.0	Chiquitano	Chiquitano	Nominal Categories
cct	Choctaw	1	Possessive prefixes	32.25	-88.5	Muskogean	Muskogean	Nominal Categories
cln	Cholón	1	Possessive prefixes	-8.0	-77.5	Hobitu-Cholon	Hobitu-Cholon	Nominal Categories
chx	Chontal (Huamelultec Oaxaca)	1	Possessive prefixes	16.0	-95.75	Tequistlatecan	Hokan	Nominal Categories
cmy	Chontal Maya	2	Possessive suffixes	18.1666666667	-92.5833333333	Mayan	Mayan	Nominal Categories
chr	Chrau	4	No possessive affixes	10.75	107.5	Bahnaric	Austro-Asiatic	Nominal Categories
chj	Chuj	1	Possessive prefixes	15.9166666667	-91.5833333333	Mayan	Mayan	Nominal Categories
chk	Chukchi	4	No possessive affixes	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Nominal Categories
cba	Chumash (Barbareño)	1	Possessive prefixes	34.5	-120.25	Chumash	Chumash	Nominal Categories
chv	Chuvash	2	Possessive suffixes	55.5	47.5	Turkic	Altaic	Nominal Categories
coa	Coahuilteco	1	Possessive prefixes	28.0	-100.0	Coahuiltecan	Coahuiltecan	Nominal Categories
coe	Coeur d'Alene	3	Prefixes and suffixes	47.25	-116.5	Interior Salish	Salishan	Nominal Categories
cmn	Comanche	4	No possessive affixes	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
cmx	Comox	1	Possessive prefixes	50.1666666667	-125.0	Central Salish	Salishan	Nominal Categories
coo	Coos (Hanis)	4	No possessive affixes	43.5	-124.166666667	Coosan	Oregon Coast	Nominal Categories
cor	Cora	1	Possessive prefixes	22.1666666667	-104.833333333	Corachol	Uto-Aztecan	Nominal Categories
crn	Cornish	4	No possessive affixes	50.3333333333	-5.0	Celtic	Indo-European	Nominal Categories
cre	Cree (Plains)	1	Possessive prefixes	54.0	-110.0	Algonquian	Algic	Nominal Categories
cro	Crow	1	Possessive prefixes	47.0	-108.0	Missouri River Siouan	Siouan	Nominal Categories
cub	Cubeo	4	No possessive affixes	1.33333333333	-70.5	Tucanoan	Tucanoan	Nominal Categories
cup	Cupeño	1	Possessive prefixes	33.1666666667	-116.5	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
cze	Czech	4	No possessive affixes	50.0	15.0	Slavic	Indo-European	Nominal Categories
cem	Cèmuhî	2	Possessive suffixes	-20.8333333333	165.166666667	Oceanic	Austronesian	Nominal Categories
dag	Daga	2	Possessive suffixes	-10.0	149.333333333	Dagan	Trans-New Guinea	Nominal Categories
dgb	Dagbani	4	No possessive affixes	9.58333333333	-0.5	Oti-Volta	Niger-Congo	Nominal Categories
dgr	Dagur	2	Possessive suffixes	48.0	124.0	Mongolic	Altaic	Nominal Categories
dam	Damana	4	No possessive affixes	11.0	-73.5	Arhuacic	Chibchan	Nominal Categories
dni	Dani (Lower Grand Valley)	1	Possessive prefixes	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Nominal Categories
dsh	Danish	4	No possessive affixes	56.0	10.0	Germanic	Indo-European	Nominal Categories
drg	Dargwa	4	No possessive affixes	42.25	47.4166666667	Dargwic	Nakh-Daghestanian	Nominal Categories
des	Desano	4	No possessive affixes	0.833333333333	-69.8333333333	Tucanoan	Tucanoan	Nominal Categories
did	Didinga	2	Possessive suffixes	4.5	33.5	South Surmic	Eastern Sudanic	Nominal Categories
die	Diegueño (Mesa Grande)	1	Possessive prefixes	32.6666666667	-116.166666667	Yuman	Hokan	Nominal Categories
din	Dinka	2	Possessive suffixes	8.5	28.0	Western Nilotic	Eastern Sudanic	Nominal Categories
dio	Diola-Fogny	2	Possessive suffixes	13.0	-16.25	Jola	Niger-Congo	Nominal Categories
djp	Djapu	4	No possessive affixes	-12.6666666667	136.0	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
djr	Djaru	4	No possessive affixes	-18.75	128.0	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
dom	Domari	2	Possessive suffixes	32.0	35.0	Indic	Indo-European	Nominal Categories
dgo	Dongo	2	Possessive suffixes	3.0	30.0	Ubangi	Niger-Congo	Nominal Categories
doy	Doyayo	2	Possessive suffixes	8.66666666667	13.0833333333	Samba-Duru	Niger-Congo	Nominal Categories
dre	Drehu	2	Possessive suffixes	-21.0	167.25	Oceanic	Austronesian	Nominal Categories
dmi	Dumi	1	Possessive prefixes	27.25	86.6666666667	Himalayish	Sino-Tibetan	Nominal Categories
dun	Duna	4	No possessive affixes	-5.5	142.5	Duna	Duna-Bogaya	Nominal Categories
dut	Dutch	4	No possessive affixes	52.5	6.0	Germanic	Indo-European	Nominal Categories
erk	Efate (South)	2	Possessive suffixes	-17.75	168.416666667	Oceanic	Austronesian	Nominal Categories
ene	Enets	2	Possessive suffixes	67.5	86.5	Samoyedic	Uralic	Nominal Categories
egn	Engenni	4	No possessive affixes	5.16666666667	6.38333333333	Edoid	Niger-Congo	Nominal Categories
eno	Enggano	2	Possessive suffixes	-5.41666666667	102.25	Enggano	Austronesian	Nominal Categories
eng	English	4	No possessive affixes	52.0	0.0	Germanic	Indo-European	Nominal Categories
epe	Epena Pedee	4	No possessive affixes	3.0	-77.0	Choco	Choco	Nominal Categories
ese	Ese Ejja	4	No possessive affixes	-11.0	-66.0	Tacanan	Pano-Tacanan	Nominal Categories
esm	Esmeraldeño	2	Possessive suffixes	0.333333333333	-79.8333333333	Tacame	Tacame	Nominal Categories
ess	Esselen	1	Possessive prefixes	36.25	-121.75	Esselen	Esselen	Nominal Categories
eud	Eudeve	1	Possessive prefixes	29.1666666667	-109.666666667	Opata-Eudeve	Uto-Aztecan	Nominal Categories
evn	Even	2	Possessive suffixes	68.0	130.0	Tungusic	Altaic	Nominal Categories
eve	Evenki	2	Possessive suffixes	56.0	125.0	Tungusic	Altaic	Nominal Categories
ewe	Ewe	2	Possessive suffixes	6.33333333333	0.416666666667	Gbe	Niger-Congo	Nominal Categories
ewo	Ewondo	4	No possessive affixes	4.0	12.0	Bantu	Niger-Congo	Nominal Categories
fij	Fijian	2	Possessive suffixes	-17.8333333333	178.0	Oceanic	Austronesian	Nominal Categories
fin	Finnish	2	Possessive suffixes	62.0	25.0	Finnic	Uralic	Nominal Categories
fre	French	4	No possessive affixes	48.0	2.0	Romance	Indo-European	Nominal Categories
fua	Fulfulde (Adamawa)	2	Possessive suffixes	9.16666666667	13.5	Peul-Serer	Niger-Congo	Nominal Categories
ful	Fulniô	1	Possessive prefixes	-8.0	-37.5	Fulniô	Fulniô	Nominal Categories
fur	Fur	4	No possessive affixes	13.5	25.0	Fur	Fur	Nominal Categories
fut	Futuna-Aniwa	2	Possessive suffixes	-19.5333333333	170.216666667	Oceanic	Austronesian	Nominal Categories
fye	Fyem	2	Possessive suffixes	9.58333333333	9.33333333333	Benue-Congo Plateau	Niger-Congo	Nominal Categories
gds	Gadsup	1	Possessive prefixes	-6.25	146.0	Gauwa	Trans-New Guinea	Nominal Categories
gah	Gahuku	3	Prefixes and suffixes	-6.0	145.416666667	Gahuku	Trans-New Guinea	Nominal Categories
gal	Galo	4	No possessive affixes	28.1666666667	94.6666666667	Tani	Sino-Tibetan	Nominal Categories
gar	Garo	4	No possessive affixes	25.6666666667	90.5	Brahmaputran	Sino-Tibetan	Nominal Categories
grr	Garrwa	4	No possessive affixes	-17.0833333333	137.166666667	Garrwan	Garrwan	Nominal Categories
grs	Garus	2	Possessive suffixes	-4.95	145.666666667	Mabuso	Trans-New Guinea	Nominal Categories
grf	Garífuna	1	Possessive prefixes	15.6666666667	-88.0	Antillean Arawakan	Arawakan	Nominal Categories
gav	Gavião	1	Possessive prefixes	-10.6666666667	-62.0	Monde	Tupian	Nominal Categories
gbs	Gbaya (Southwest)	2	Possessive suffixes	4.7	14.96	Gbaya-Manza-Ngbaka	Niger-Congo	Nominal Categories
gbb	Gbeya Bossangoa	2	Possessive suffixes	6.66666666667	17.5	Gbaya-Manza-Ngbaka	Niger-Congo	Nominal Categories
gel	Gela	2	Possessive suffixes	-9.08333333333	160.25	Oceanic	Austronesian	Nominal Categories
geo	Georgian	4	No possessive affixes	42.0	44.0	Kartvelian	Kartvelian	Nominal Categories
ger	German	4	No possessive affixes	52.0	10.0	Germanic	Indo-European	Nominal Categories
giz	Giziga	2	Possessive suffixes	10.3333333333	14.1666666667	Biu-Mandara	Afro-Asiatic	Nominal Categories
goa	Goajiro	1	Possessive prefixes	12.0	-72.0	Guajiro-Paraujano	Arawakan	Nominal Categories
gok	Gokana	2	Possessive suffixes	4.58333333333	7.33333333333	Ogonoid	Niger-Congo	Nominal Categories
gln	Golin	2	Possessive suffixes	-6.33333333333	144.75	Chimbu-Wahgi	Trans-New Guinea	Nominal Categories
gon	Gondi	4	No possessive affixes	19.0	81.0	Dravidian	Dravidian	Nominal Categories
goo	Gooniyandi	2	Possessive suffixes	-18.3333333333	126.333333333	Bunuban	Bunuban	Nominal Categories
gan	Great Andamanese	1	Possessive prefixes	12.0	92.6666666667	Great Andamanese	Great Andamanese	Nominal Categories
grb	Grebo	4	No possessive affixes	5.0	-8.0	Kru	Niger-Congo	Nominal Categories
grk	Greek (Modern)	4	No possessive affixes	39.0	22.0	Greek	Indo-European	Nominal Categories
grw	Greenlandic (West)	2	Possessive suffixes	64.0	-51.0	Eskimo	Eskimo-Aleut	Nominal Categories
gjj	Guajajara	1	Possessive prefixes	-5.0	-46.0	Maweti-Guarani	Tupian	Nominal Categories
gua	Guaraní	1	Possessive prefixes	-26.0	-56.0	Maweti-Guarani	Tupian	Nominal Categories
gto	Guató	1	Possessive prefixes	-17.0	-58.0	Guató	Guató	Nominal Categories
gud	Gude	2	Possessive suffixes	10.4166666667	13.4166666667	Biu-Mandara	Afro-Asiatic	Nominal Categories
gmw	Gumawana	2	Possessive suffixes	-9.25	150.833333333	Oceanic	Austronesian	Nominal Categories
gmz	Gumuz	2	Possessive suffixes	12.5	35.8333333333	Gumuz	Gumuz	Nominal Categories
gnn	Gunin	1	Possessive prefixes	-14.25	126.666666667	Worrorran	Worrorran	Nominal Categories
gur	Gurung	4	No possessive affixes	28.3333333333	84.3333333333	Bodic	Sino-Tibetan	Nominal Categories
guu	Guugu Yimidhirr	4	No possessive affixes	-15.0	144.833333333	Northern Pama-Nyungan	Pama-Nyungan	Nominal Categories
gyc	Gyarong (Cogtse)	1	Possessive prefixes	31.5	102.0	Na-Qiangic	Sino-Tibetan	Nominal Categories
gku	Gününa Küne	2	Possessive suffixes	-41.0	-67.0	Puelche	Chonan	Nominal Categories
hai	Haida	4	No possessive affixes	53.0	-132.0	Haida	Haida	Nominal Categories
hal	Halia	2	Possessive suffixes	-5.25	154.666666667	Oceanic	Austronesian	Nominal Categories
hlu	Halkomelem (Upriver)	2	Possessive suffixes	49.25	-121.916666667	Central Salish	Salishan	Nominal Categories
ham	Hamtai	1	Possessive prefixes	-7.5	146.25	Nuclear Angan	Trans-New Guinea	Nominal Categories
hhu	Hanga Hundi	2	Possessive suffixes	-3.83333333333	142.916666667	Ndu	Sepik	Nominal Categories
har	Haruai	3	Prefixes and suffixes	-5.08333333333	144.166666667	Piawi	Piawi	Nominal Categories
hat	Hatam	1	Possessive prefixes	-1.0	134.0	Hatim-Mansim	Hatim-Mansim	Nominal Categories
hau	Hausa	2	Possessive suffixes	12.0	7.0	West Chadic	Afro-Asiatic	Nominal Categories
haw	Hawaiian	4	No possessive affixes	19.5833333333	-155.5	Oceanic	Austronesian	Nominal Categories
hay	Hayu	4	No possessive affixes	27.25	86.0	Himalayish	Sino-Tibetan	Nominal Categories
hdi	Hdi	2	Possessive suffixes	11.8666666667	13.7166666667	Biu-Mandara	Afro-Asiatic	Nominal Categories
heb	Hebrew (Modern)	2	Possessive suffixes	31.5	34.8333333333	Semitic	Afro-Asiatic	Nominal Categories
hil	Hiligaynon	4	No possessive affixes	10.25	123.0	Greater Central Philippine	Austronesian	Nominal Categories
hix	Hixkaryana	1	Possessive prefixes	-1.0	-59.0	Cariban	Cariban	Nominal Categories
hoa	Hoava	2	Possessive suffixes	-8.08333333333	157.5	Oceanic	Austronesian	Nominal Categories
hop	Hopi	3	Prefixes and suffixes	36.0	-110.0	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
hua	Hua	3	Prefixes and suffixes	-6.33333333333	145.333333333	Siane-Yagaria	Trans-New Guinea	Nominal Categories
hlp	Hualapai	1	Possessive prefixes	35.5	-113.75	Yuman	Hokan	Nominal Categories
hve	Huave (San Mateo del Mar)	1	Possessive prefixes	16.2166666667	-95.0	Huavean	Huavean	Nominal Categories
hui	Huichol	1	Possessive prefixes	22.0	-104.0	Corachol	Uto-Aztecan	Nominal Categories
hnd	Hunde	3	Prefixes and suffixes	-1.16666666667	28.8333333333	Bantu	Niger-Congo	Nominal Categories
hun	Hungarian	2	Possessive suffixes	47.0	20.0	Ugric	Uralic	Nominal Categories
hzb	Hunzib	4	No possessive affixes	42.1666666667	46.25	Avar-Andic-Tsezic	Nakh-Daghestanian	Nominal Categories
