animal	Second declension of τὸ ζῷον; τοῦ ζῴου (Attic)	case / #		singular		dual		plural																					
house	Second declension of ὁ οἶκος; τοῦ οἴκου (Attic)	accusative		τὸν οἶκον	tòn oîkon	τὼ οἴκω	tṑ oíkō	τοὺς οἴκους	toùs oíkous																				
house	Second declension of ὁ οἶκος; τοῦ οἴκου (Attic)	vocative		οἶκε	oîke	οἴκω	oíkō	οἶκοι	oîkoi																				
house	Second declension of ὁ οἶκος; τοῦ οἴκου (Attic)	notes:		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.	
house	Second declension of ὁ ϝοῖκος; τοῦ ϝοίκω (Laconian)	case / #		singular		dual		plural																					
house	Second declension of ὁ ϝοῖκος; τοῦ ϝοίκω (Laconian)	nominative		ὁ ϝοῖκος	ho woîkos	τὼ ϝοίκω	tṑ woíkō	τοὶ ϝοῖκοι	toì woîkoi																				
house	Second declension of ὁ ϝοῖκος; τοῦ ϝοίκω (Laconian)	genitive		τοῦ ϝοίκω	toû woíkō	τοῖν ϝοίκοιν	toîn woíkoin	τῶν ϝοίκων	tôn woíkōn																				
house	Second declension of ὁ ϝοῖκος; τοῦ ϝοίκω (Laconian)	dative		τῷ ϝοίκῳ	tôi woíkōi	τοῖν ϝοίκοιν	toîn woíkoin	τοῖς ϝοίκοις	toîs woíkois																				
house	Second declension of ὁ ϝοῖκος; τοῦ ϝοίκω (Laconian)	accusative		τὸν ϝοῖκον	tòn woîkon	τὼ ϝοίκω	tṑ woíkō	τὼς ϝοίκως	tṑs woíkōs																				
house	Second declension of ὁ ϝοῖκος; τοῦ ϝοίκω (Laconian)	vocative		ϝοῖκε	woîke	ϝοίκω	woíkō	ϝοῖκοι	woîkoi																				
house	Second declension of ὁ ϝοῖκος; τοῦ ϝοίκω (Laconian)	notes:		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.	
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνεος (Ionic)	case / #		singular		dual		plural																					
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνεος (Ionic)	nominative		τὸ κτῆνος	tò ktênos	τὼ κτήνει / κτήνεε	tṑ ktḗnei / ktḗnee	τᾰ̀ κτήνεᾰ	tà ktḗnea																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνεος (Ionic)	genitive		τοῦ κτήνεος / κτήνευς	toû ktḗneos / ktḗneus	τοῖν κτηνέοιν	toîn ktēnéoin	τῶν κτηνέων	tôn ktēnéōn																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνεος (Ionic)	dative		τῷ κτήνει / κτήνεῐ̈	tôi ktḗnei / ktḗneï	τοῖν κτηνέοιν	toîn ktēnéoin	τοῖσῐ / τοῖσῐν κτήνεσῐ / κτήνεσῐν	toîsi(n) ktḗnesi(n)																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνεος (Ionic)	accusative		τὸ κτῆνος	tò ktênos	τὼ κτήνει / κτήνεε	tṑ ktḗnei / ktḗnee	τᾰ̀ κτήνεᾰ	tà ktḗnea																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνεος (Ionic)	vocative		κτῆνος	ktênos	κτήνει / κτήνεε	ktḗnei / ktḗnee	κτήνεᾰ	ktḗnea																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνεος (Ionic)	notes:		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.	
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνους (Attic)	case / #		singular		dual		plural																					
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνους (Attic)	nominative		τὸ κτῆνος	tò ktênos	τὼ κτήνει	tṑ ktḗnei	τᾰ̀ κτήνη	tà ktḗnē																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνους (Attic)	genitive		τοῦ κτήνους	toû ktḗnous	τοῖν κτηνοῖν	toîn ktēnoîn	τῶν κτηνῶν	tôn ktēnôn																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνους (Attic)	dative		τῷ κτήνει	tôi ktḗnei	τοῖν κτηνοῖν	toîn ktēnoîn	τοῖς κτήνεσῐ / κτήνεσῐν	toîs ktḗnesi(n)																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνους (Attic)	accusative		τὸ κτῆνος	tò ktênos	τὼ κτήνει	tṑ ktḗnei	τᾰ̀ κτήνη	tà ktḗnē																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνους (Attic)	vocative		κτῆνος	ktênos	κτήνει	ktḗnei	κτήνη	ktḗnē																				
livestock	Third declension of τὸ κτῆνος; τοῦ κτήνους (Attic)	notes:		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.	
love	First declension of ἡ φῐλῐ́ᾱ; τῆς φῐλῐ́ᾱς (Attic)	case / #		singular		dual		plural																					
love	First declension of ἡ φῐλῐ́ᾱ; τῆς φῐλῐ́ᾱς (Attic)	nominative		ἡ φῐλῐ́ᾱ	hē philíā	τὼ φῐλῐ́ᾱ	tṑ philíā	αἱ φῐλῐ́αι	hai philíai																				
love	First declension of ἡ φῐλῐ́ᾱ; τῆς φῐλῐ́ᾱς (Attic)	genitive		τῆς φῐλῐ́ᾱς	tês philíās	τοῖν φῐλῐ́αιν	toîn philíain	τῶν φῐλῐῶν	tôn philiôn																				
love	First declension of ἡ φῐλῐ́ᾱ; τῆς φῐλῐ́ᾱς (Attic)	dative		τῇ φῐλῐ́ᾳ	têi philíāi	τοῖν φῐλῐ́αιν	toîn philíain	ταῖς φῐλῐ́αις	taîs philíais																				
love	First declension of ἡ φῐλῐ́ᾱ; τῆς φῐλῐ́ᾱς (Attic)	accusative		τὴν φῐλῐ́ᾱν	tḕn philíān	τὼ φῐλῐ́ᾱ	tṑ philíā	τᾱ̀ς φῐλῐ́ᾱς	tā̀s philíās																				
love	First declension of ἡ φῐλῐ́ᾱ; τῆς φῐλῐ́ᾱς (Attic)	vocative		φῐλῐ́ᾱ	philíā	φῐλῐ́ᾱ	philíā	φῐλῐ́αι	philíai																				
love	First declension of ἡ φῐλῐ́ᾱ; τῆς φῐλῐ́ᾱς (Attic)	notes:		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.	
love	declension of φιλία	case     \     number	singular	plural
love	declension of φιλία	nominative	φιλία •	φιλίες •
love	declension of φιλία	genitive	φιλίας •	φιλιών •
love	declension of φιλία	accusative	φιλία •	φιλίες •
love	declension of φιλία	vocative	φιλία •	φιλίες •
idea	First declension of ἡ ἰδέᾱ; τῆς ἰδέᾱς (Attic)	case / #		singular		dual		plural																					
idea	First declension of ἡ ἰδέᾱ; τῆς ἰδέᾱς (Attic)	nominative		ἡ ἰδέᾱ	hē idéā	τὼ ἰδέᾱ	tṑ idéā	αἱ ἰδέαι	hai idéai																				
idea	First declension of ἡ ἰδέᾱ; τῆς ἰδέᾱς (Attic)	genitive		τῆς ἰδέᾱς	tês idéās	τοῖν ἰδέαιν	toîn idéain	τῶν ἰδεῶν	tôn ideôn																				
idea	First declension of ἡ ἰδέᾱ; τῆς ἰδέᾱς (Attic)	dative		τῇ ἰδέᾳ	têi idéāi	τοῖν ἰδέαιν	toîn idéain	ταῖς ἰδέαις	taîs idéais																				
idea	First declension of ἡ ἰδέᾱ; τῆς ἰδέᾱς (Attic)	accusative		τὴν ἰδέᾱν	tḕn idéān	τὼ ἰδέᾱ	tṑ idéā	τᾱ̀ς ἰδέᾱς	tā̀s idéās																				
idea	First declension of ἡ ἰδέᾱ; τῆς ἰδέᾱς (Attic)	vocative		ἰδέᾱ	idéā	ἰδέᾱ	idéā	ἰδέαι	idéai																				
idea	First declension of ἡ ἰδέᾱ; τῆς ἰδέᾱς (Attic)	notes:		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.	
man	Third declension of ὁ ᾰ̓νήρ; τοῦ ᾰ̓νδρός (Attic)	case / #		singular		dual		plural																					
man	Third declension of ὁ ᾰ̓νήρ; τοῦ ᾰ̓νδρός (Attic)	nominative		ὁ ᾰ̓νήρ	ho anḗr	τὼ ᾰ̓́νδρε	tṑ ándre	οἱ ᾰ̓́νδρες	hoi ándres																				
man	Third declension of ὁ ᾰ̓νήρ; τοῦ ᾰ̓νδρός (Attic)	genitive		τοῦ ᾰ̓νδρός	toû andrós	τοῖν ᾰ̓νδροῖν	toîn androîn	τῶν ᾰ̓νδρῶν	tôn andrôn																				
man	Third declension of ὁ ᾰ̓νήρ; τοῦ ᾰ̓νδρός (Attic)	dative		τῷ ᾰ̓νδρῐ́	tôi andrí	τοῖν ᾰ̓νδροῖν	toîn androîn	τοῖς ᾰ̓νδρᾰ́σῐ / ᾰ̓νδρᾰ́σῐν	toîs andrási(n)																				
man	Third declension of ὁ ᾰ̓νήρ; τοῦ ᾰ̓νδρός (Attic)	accusative		τὸν ᾰ̓́νδρᾰ	tòn ándra	τὼ ᾰ̓́νδρε	tṑ ándre	τοὺς ᾰ̓́νδρᾰς	toùs ándras																				
man	Third declension of ὁ ᾰ̓νήρ; τοῦ ᾰ̓νδρός (Attic)	vocative		ᾰ̓́νερ	áner	ᾰ̓́νδρε	ándre	ᾰ̓́νδρες	ándres																				
man	Third declension of ὁ ᾰ̓νήρ; τοῦ ᾰ̓νδρός (Attic)	notes:		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.	
man	Third declension of ᾱ̓νήρ; ᾱ̓νέρος (Epic)	case / #		singular		dual		plural																					
man	Third declension of ᾱ̓νήρ; ᾱ̓νέρος (Epic)	nominative		ᾱ̓νήρ	ānḗr	ᾱ̓νέρε	ānére	ᾱ̓νέρες	ānéres																				
man	Third declension of ᾱ̓νήρ; ᾱ̓νέρος (Epic)	genitive		ᾱ̓νέρος	ānéros	ᾱ̓νέροιῐν	ānéroiin	ᾱ̓νέρων	ānérōn																				
man	Third declension of ᾱ̓νήρ; ᾱ̓νέρος (Epic)	dative		ᾱ̓νέρῐ	ānéri	ᾱ̓νέροιῐν	ānéroiin	ᾱ̓́νδρεσσῐ / ᾱ̓́νδρεσσῐν / ᾰ̓νδρᾰ́σῐ / ᾰ̓νδρᾰ́σῐν	ā́ndressi(n) / andrási(n)																				
man	Third declension of ᾱ̓νήρ; ᾱ̓νέρος (Epic)	accusative		ᾱ̓νέρᾰ	ānéra	ᾱ̓νέρε	ānére	ᾱ̓νέρᾰς	ānéras																				
man	Third declension of ᾱ̓νήρ; ᾱ̓νέρος (Epic)	vocative		ᾱ̓νήρ	ānḗr	ᾱ̓νέρε	ānére	ᾱ̓νέρες	ānéres																				
man	Third declension of ᾱ̓νήρ; ᾱ̓νέρος (Epic)	notes:		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.	
man	Irregular declension of ὡνήρ; τᾱ̓νδρός (crasis, Ionic)	case / #		singular		dual		plural																					
man	Irregular declension of ὡνήρ; τᾱ̓νδρός (crasis, Ionic)	nominative		ὡνήρ	hōnḗr	—		ὧνδρες	hôndres																				
man	Irregular declension of ὡνήρ; τᾱ̓νδρός (crasis, Ionic)	genitive		τᾱ̓νδρός	tāndrós	—		—																					
man	Irregular declension of ὡνήρ; τᾱ̓νδρός (crasis, Ionic)	dative		τᾱ̓νδρῐ́	tāndrí	—		—																					
man	Irregular declension of ὡνήρ; τᾱ̓νδρός (crasis, Ionic)	accusative		—		—		—																					
man	Irregular declension of ὡνήρ; τᾱ̓νδρός (crasis, Ionic)	vocative		—		—		—																					
man	Irregular declension of ὡνήρ; τᾱ̓νδρός (crasis, Ionic)	notes:		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.		Dialects other than Attic are not well attested. Some forms may be based on conjecture. Use with caution.	
man	Irregular declension of ᾱ̔νήρ; τᾱ̓νδρός (crasis, Attic)	case / #		singular		dual		plural																					
man	Irregular declension of ᾱ̔νήρ; τᾱ̓νδρός (crasis, Attic)	nominative		ᾱ̔νήρ	hānḗr	—		ἇνδρες	hândres																				
man	Irregular declension of ᾱ̔νήρ; τᾱ̓νδρός (crasis, Attic)	genitive		τᾱ̓νδρός	tāndrós	—		—																					
man	Irregular declension of ᾱ̔νήρ; τᾱ̓νδρός (crasis, Attic)	dative		τᾱ̓νδρῐ́	tāndrí	—		—																					
man	Irregular declension of ᾱ̔νήρ; τᾱ̓νδρός (crasis, Attic)	accusative		—		—		—																					
man	Irregular declension of ᾱ̔νήρ; τᾱ̓νδρός (crasis, Attic)	vocative		—		—		—																					
man	Irregular declension of ᾱ̔νήρ; τᾱ̓νδρός (crasis, Attic)	notes:		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.	
money	Third declension of τὸ κέρμᾰ; τοῦ κέρμᾰτος (Attic)	case / #		singular		dual		plural																					
money	Third declension of τὸ κέρμᾰ; τοῦ κέρμᾰτος (Attic)	nominative		τὸ κέρμᾰ	tò kérma	τὼ κέρμᾰτε	tṑ kérmate	τᾰ̀ κέρμᾰτᾰ	tà kérmata																				
money	Third declension of τὸ κέρμᾰ; τοῦ κέρμᾰτος (Attic)	genitive		τοῦ κέρμᾰτος	toû kérmatos	τοῖν κερμᾰ́τοιν	toîn kermátoin	τῶν κερμᾰ́των	tôn kermátōn																				
money	Third declension of τὸ κέρμᾰ; τοῦ κέρμᾰτος (Attic)	dative		τῷ κέρμᾰτῐ	tôi kérmati	τοῖν κερμᾰ́τοιν	toîn kermátoin	τοῖς κέρμᾰσῐ / κέρμᾰσῐν	toîs kérmasi(n)																				
money	Third declension of τὸ κέρμᾰ; τοῦ κέρμᾰτος (Attic)	accusative		τὸ κέρμᾰ	tò kérma	τὼ κέρμᾰτε	tṑ kérmate	τᾰ̀ κέρμᾰτᾰ	tà kérmata																				
money	Third declension of τὸ κέρμᾰ; τοῦ κέρμᾰτος (Attic)	vocative		κέρμᾰ	kérma	κέρμᾰτε	kérmate	κέρμᾰτᾰ	kérmata																				
money	Third declension of τὸ κέρμᾰ; τοῦ κέρμᾰτος (Attic)	notes:		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.		This table gives Attic inflectional endings. For declension in other dialects, see Appendix:Ancient Greek dialectal declension.	
money	declension of κέρμα	case     \     number	singular	plural
money	declension of κέρμα	nominative	κέρμα •	κέρματα •
money	declension of κέρμα	genitive	κέρματος •	κερμάτων •
money	declension of κέρμα	accusative	κέρμα •	κέρματα •
money	declension of κέρμα	vocative	κέρμα •	κέρματα •
monster	Third declension of τὸ τέρᾰς; τοῦ τέρᾰτος (Attic)	case / #		singular		dual		plural																					
monster	Third declension of τὸ τέρᾰς; τοῦ τέρᾰτος (Attic)	nominative		τὸ τέρᾰς	tò téras	τὼ τέρᾰτε	tṑ térate	τᾰ̀ τέρᾰτᾰ / τεράᾰτᾰ	tà térata / teráata																				
monster	Third declension of τὸ τέρᾰς; τοῦ τέρᾰτος (Attic)	genitive		τοῦ τέρᾰτος	toû tératos	τοῖν τερᾰ́τοιν	toîn terátoin	τῶν τερᾰ́των	tôn terátōn																				
monster	Third declension of τὸ τέρᾰς; τοῦ τέρᾰτος (Attic)	dative		τῷ τέρᾰτῐ	tôi térati	τοῖν τερᾰ́τοιν	toîn terátoin	τοῖς τέρᾰσῐ / τέρᾰσῐν	toîs térasi(n)																				
monster	Third declension of τὸ τέρᾰς; τοῦ τέρᾰτος (Attic)	accusative		τὸ τέρᾰς	tò téras	τὼ τέρᾰτε	tṑ térate	τᾰ̀ τέρᾰτᾰ / τεράᾰτᾰ	tà térata / teráata																				
monster	Third declension of τὸ τέρᾰς; τοῦ τέρᾰτος (Attic)	vocative		τέρᾰς	téras	τέρᾰτε	térate	τέρᾰτᾰ / τεράᾰτᾰ	térata / teráata																				
